OnlineOrderID,CustomerID,OrderDate,ShippingMethod,TotalAmount,OrderStatus,RowHash
2775,895,2023-06-27,Click & Collect,497.36,Pending,a18b912d10cacd319ce8a1f8e22d286b8d963082bfdf31fefbfd642211797075
2776,883,2024-08-30,Click & Collect,651.75,Returned,000dd1d0463d46dad03ef79b238a8459fe1b0110264788bbc0f285eda5ef2b71
2777,3074,2024-11-26,Express,486.55,Returned,fc963eb7c86cfc3448697f1f82071e0dde52677af5793f3a5e90793fddcd38df
2778,3376,2024-03-14,Click & Collect,585.82,Delivered,97bcce69e47c91df6dcb354b75b9b0660eb321af935693dc82d7a10900d3e01d
2779,458,2024-12-09,Express,388.28,Returned,0041531ef7d10be9382cfd28576c3d38455e8ddb1953d22ddda4652e8df99380
2780,2728,2024-11-25,Standard,710.16,Shipped,0b9952c129030b4e016403703516311cdcac17c2b8ec05fadd3ca8a42c151e98
2781,4951,2023-07-05,Click & Collect,985.77,Pending,400d76497a36d03a70046278ccce9ccc7b41898415b5faafddeef31bdfc5d84b
2782,1894,2024-08-09,Express,759.04,Delivered,443f07aab3fd3ea33c9a03157163c82cb02b10443369a7a83c286c1c2ce1e853
2783,4332,2024-04-20,Click & Collect,670.65,Returned,4a3f6b38c17bf783dcedfdd6fc5e0ef4a1658f1dbd0a1e56994a3633b0000bad
2784,3391,2024-06-15,Click & Collect,150.97,Returned,cf7c43f9ab70a405c9b83b1e2bf2d519937e7edb231d0aa14a1a03082b64aebc
2785,137,2024-10-31,Click & Collect,422.73,Shipped,60ab2f8a181f83356821094187e6e0515d143b2a69d7cd16a405eeacc0668086
2786,4995,2024-04-16,Standard,430.09,Returned,3d3776184c898b341a44d18e8a3ff516ec1ea7dee6f48b5b503f4a24fa065092
2787,750,2023-10-02,Standard,658.92,Shipped,85da81f8fa2c39a8d27477e3daeee63549ea7914000e3040216fb2b4b70fafa0
2788,3841,2023-12-10,Standard,599.62,Pending,32e51b6a48b083fd0e8d045714a25431e7df7a6ae093962923036477ae5e370a
2789,1036,2023-09-30,Standard,411.63,Returned,258cbf5a52a0af82c914a3343a9571d9d8a81c2a3ca62c582226b395913e8c45
2790,3383,2023-08-14,Standard,316.59,Shipped,3bbfa54a45f79d4d6b8e2f8bd9f6dfda8cb43ebfd0e2981ccbd95c408881d16f
2791,3143,2025-02-03,Click & Collect,649.73,Returned,e588ff4acb7bc97ab6674db6fb8a3fbb5a98de52c8de645dc460a7049f055cde
2792,4983,2024-05-08,Express,310.35,Pending,3920f44060655e1eae57485251386bc0ea54d1d42bee5e94fdc43b69401d7362
2793,4071,2025-04-04,Express,620.05,Shipped,5554a41afad10d5a044dd1a98e3c5af1b4ad7b5080a8273358259e6323db1e5e
2794,2634,2023-12-27,Express,474.26,Shipped,8cccc43aa35f2f93cd2ce78afaf6f0d3f6bd82031d0c2ca3335d885591171af3
2795,3545,2025-03-29,Express,333.94,Shipped,d86bf0af35b7b0ccd77e17f208b4a3fef21cf51ff78516c297d076a168e2a8d5
2796,1598,2025-05-06,Click & Collect,52.13,Shipped,c7917413ac33d22bc7b037e4611ab4798fedb7f2cb68bee89a8b8d2adec69fce
2797,922,2024-04-12,Express,410.57,Delivered,4512b6bce0e27d98e9a6b5022769fc602ad0be7ea2e467ae9613b6dd7c006cb8
2798,4179,2025-01-06,Click & Collect,37.07,Shipped,a74424282776f7ee720c78bc173ab15fd5940efb0357021223548c4ec44d1d74
2799,4290,2024-03-31,Standard,938.34,Returned,f0f5fda6db2ec1979099412f68f3a371baebc339c0d66efb0398ec5d1f3a1946
2800,1871,2025-02-23,Express,179.03,Shipped,1624d64a1f9c7c7406d2d9c78b788dff7bf3f21994d0520f3121ce391f76baa3
2801,4977,2024-06-11,Standard,494.7,Shipped,85511cca4158aa3f28e115c380ef5f716da016cc451b4cd47032ff2e43a34a87
2802,4205,2023-11-13,Standard,81.86,Pending,889da579661504b840b199de1f891a0a0263f6455965a2fa723892a33989d098
2803,3523,2025-02-01,Click & Collect,360.41,Shipped,0dfb09b0e67f48eed7878e993082949f1802ad0047f0b82b79a9a5714b04dcfc
2804,4036,2024-03-04,Express,452.7,Delivered,0e65c839bd4840298987202c258847e36a9768ade4c7a1ed915fbe5843b0d130
2805,1034,2023-11-11,Standard,852.35,Pending,f0ad732328e6ec0d7dfdad10e45254dddeb1976211f5751e3c1729a369f88888
2806,959,2025-04-07,Express,946.8,Delivered,b1b11e975b11fcdf38637c1cac51913c434a032879fd2307b3151f96932bdd31
2807,775,2024-03-17,Standard,992.99,Shipped,8e38fccc3728e39609288a1e45008fbadecaf6ebe885d44842a5b01df2d8a0ae
2808,168,2024-12-13,Standard,602.91,Shipped,0bbf71f0b16cb34625967f67f976d9038562f392fea268bfe9cfd4d150899df7
2809,994,2024-12-18,Express,377.66,Returned,85dbf8e4be2875148d32efdda9cd5bdffb1d0997709975fe68a19fb2d4d75acc
2810,3934,2024-09-05,Click & Collect,966.78,Shipped,2d5abb5aff4045152a25634ed93e4ae53d442f98320968895eac8ba26d39ef0c
2811,2570,2023-10-12,Click & Collect,931.58,Delivered,4b443c2cd627a9cc4b7f8f54119070f92f2e66a9e9f2518eebba1e796c1ede90
2812,1668,2023-10-15,Express,945.55,Shipped,a1a1e0578c8d2bbb7561660cac3f1c9f250387e4d35933c766323b8f6f56909d
2813,3336,2024-05-17,Express,111.18,Returned,6fdfc1af3a20d121f36515f5d2e4529ab362c729ce6e5ffad08b882254557cc6
2814,1449,2025-01-29,Standard,183.63,Shipped,4376e187860e17083000a86df1af3652805f42adfc953d8f7079f0c922f34a17
2815,719,2023-06-23,Express,617.84,Shipped,2aa3d0825604927f1e84054ce8b2fa027b65306c715c39557411c166f405bd12
2816,4384,2024-08-06,Express,568.21,Returned,00682a07ad5a4fd6566b0a246af69a94f8c5baf9cc3638b1b087523d561c832d
2817,3019,2025-02-19,Express,177.89,Pending,890d9f68c25fbe886e02176e1027d76e27b2c8437f1c26b09debadf4daca9e8c
2818,4997,2025-04-10,Standard,322.49,Delivered,728c5c93383aa5bb5082e8edd4f432afbda1a6cae87668e9891da3e189d601ef
2819,4756,2024-12-11,Standard,723.16,Returned,0b972ac42e5aa829a0dc7cd8c7f1d94d5ff04d46172043d4d29765605aa27b8e
2820,1516,2024-08-08,Click & Collect,483.76,Delivered,b1c43b95670cf824691a46b01d50ca520ec1247b2bff56d6f15aaa4ad95b9a78
2821,4801,2024-03-31,Click & Collect,948.43,Shipped,5ae3b710a9653ffcef2194c29a5a708960c0ae06fe7e4702ea5e46638d3ede11
2822,2866,2023-11-01,Express,242.51,Pending,ceae97ab88aa427c002e321c8a4454e52cee5a3d06a43ef13734707e6e9d73e6
2823,829,2023-06-16,Standard,171.56,Shipped,260d200430d7586a386a33d0e7c30b854e9279a6d2917f5249dfa407cf56a2db
2824,2316,2024-07-28,Click & Collect,858.35,Delivered,395ba0f198f1b78437f44a13b9820fdf56d449582cc46b29169a91dd4d7e75ef
2825,2016,2024-09-24,Click & Collect,134.57,Delivered,e6a55d0c362c91fe00cc2c17def0a08b0ae2c247e4d21aabbb666ae5c26219af
2826,80,2023-07-28,Click & Collect,257.95,Delivered,e81eba3ea110ab81c4aac530333d81d7c1fc64c6cc443283c3304726492eccb5
2827,3223,2024-07-21,Express,690.78,Delivered,efe51bb3269d0639b1e3d5c7569d51781df2421b824dfd960377f195037104c0
2828,3249,2023-11-01,Express,323.52,Shipped,f83d9f0c0e59f2d8d838788060b3983769a9f355cbbecccd47910ab121a5a031
2829,1924,2023-11-20,Click & Collect,420.49,Returned,05fdcaf4cd0e80e9fadbdf582a00dbdba4b0fdc4f440589493d8343f3560f7a9
2830,1133,2024-03-14,Standard,129.05,Shipped,ca00cfe0e6e701766380b18195b5be95c1aab22579bfc85af98a58f7c5a10578
2831,4512,2024-04-26,Express,342.24,Shipped,9ab53726b644ff307ba7a6f25c05a2c62fa0438522bab0a6693e6d9dcbcb7a63
2832,1734,2024-05-11,Express,643.78,Returned,2458c9eacc4de96a551002ba66d3f6cc8214d9968d940fff3e0bfbcbdcdd295c
2833,884,2024-03-24,Standard,795.91,Delivered,1b954b7d8230cfa281fc57a097209fd059cb35fae4257fd198e2b443dd9638d7
2834,1401,2023-06-08,Express,652.14,Delivered,63c3c2d2daece7e536b68f2f2ada9c2b95811e4d46b85c36a9ba83e51cb1916a
2835,4937,2024-04-23,Click & Collect,255.8,Pending,b9e5ee53d9fe24e4fa04a7e6c3d5ca9ffe62b6c65463d8bba30d0696694ee27f
2836,2667,2023-08-05,Express,794.57,Pending,2f20bf6d1d0e14c1cbbf9855c12ffb81cad42e1ff5edb2990351097a7185d592
2837,1401,2024-06-25,Standard,695.2,Delivered,cdb6811ed662d881d90f950d743f17dc270880f2e2bf71bbe924bfdc2d93e6e2
2838,99,2025-03-05,Express,308.92,Shipped,a489bfe41317a031b38aa3cdc195c999b967bcdb1e0560f0c8175a8058c3fe58
2839,195,2023-07-31,Standard,437.71,Pending,f9b4c1629e0da84f6af028d8eb7e5bae4a336efdd8e7b565aed9bcf6a47a9da0
2840,541,2023-08-13,Standard,757.93,Pending,d5e0df6f422527197a0d76bb6c706c342b13c1eaefdad1351db87a7cddca1d43
2841,485,2024-10-05,Express,613.11,Delivered,1cf113c5fcee34b877b8af682fe376be1fc3b9d5912024061486138719eb6a5f
2842,1006,2024-02-20,Click & Collect,320.53,Returned,49b2b6f10259f5a9b9d9c19430ab00aa8311b2991c34fe8f1b81134333cee0bc
2843,1114,2024-12-21,Click & Collect,707.49,Delivered,e926809352badb2988fb1ab2385e7c1e69b8e781c3eed88951a92a00ae4e560f
2844,2455,2023-12-16,Click & Collect,838.03,Pending,4d80636162764008dbac2d5318edb287dab904d4cc52a01f072a4520fe179ec7
2845,573,2025-05-09,Click & Collect,230.67,Delivered,9bd064778cf9741f1e1dc25bc4d1b36bcd5527da20d19f6a15955e91c1c55d6a
2846,1465,2023-09-21,Click & Collect,167.44,Shipped,c5d19716309ed6df0761e56c88e0ff2e2582c7ea071897d5820fe9f8eba5a940
2847,4321,2024-05-14,Click & Collect,793.29,Pending,da460843e59479fe0b645e3dbb932163efb7c56fe0356ef94ce1b5ad729b3b5e
2848,1382,2023-10-06,Express,565.99,Pending,b42d2e1929be084e96d0c5848fdf7947e9a35941d416c79276986e4de3b19906
2849,3548,2023-12-14,Express,536.13,Pending,4eb038a6f8414a3c41d6ea3e5e929462088f0d50d7e9f8780a810f830bcafa10
2850,1467,2024-05-13,Standard,498.32,Returned,1abe9d6c43ac1ec364bc994860b5cc3862976e2469d4e931ef4d881d1db883ae
2851,2372,2024-07-26,Standard,63.84,Delivered,1c6d78c669acbc2a8b789e3328554263982288f3f13bcd0df2536956e5cda355
2852,4838,2024-02-04,Click & Collect,339.04,Delivered,7b74cd2431e0465221fedfe8eedabf7cf5468fdf968f8be215a42eb31db701bf
2853,2143,2024-09-29,Express,85.55,Pending,a44bcc0be2245d616177901706d4ee5500b73b124b9151be7d9a6fd9b62d8f91
2854,4390,2023-08-17,Click & Collect,152.73,Pending,453af49a8f3826442ffc875526a121128f94e3a6a63e6c42de8250fbbc31e70f
2855,2604,2025-03-04,Express,203.61,Shipped,66309b5ec7173e8476f2437161d5956323799ac71b7298b6df48c9906367cb76
2856,3684,2024-07-19,Express,677.84,Returned,633d5acb50f7a1d99f5bf42294fefe79492bbecfd0d417916199049e35654da1
2857,1818,2024-06-13,Standard,833.79,Returned,3eab239f31902c307aed0e68b3f3109f4f909eaac4ee5436d603c7d6c05168f8
2858,1268,2024-12-28,Standard,815.32,Shipped,886030c910544ef5e31bd219b78cc2eb3de46b5b40a19739e49ab3e0000bf386
2859,4140,2024-12-02,Standard,665.16,Delivered,eb63e8753259951838828bd74d483e14e58f22418fd27fe3a0d12f2511ea8eb2
2860,1438,2023-08-03,Express,701.5,Pending,4ec6d404ba84896113cf8bfa17e72efef5d186600099748ecb931977e9955857
2861,4883,2023-07-29,Standard,90.18,Shipped,cf620b50a24e3750ec2dc5e4f17159ba698cfed9416b77446bc218d6b56b9f2a
2862,196,2024-03-07,Click & Collect,449.68,Shipped,85e3bcbe7a4121f323f92bd77d63d4f0413757a1a06b1a5123e941674023f561
2863,3269,2024-08-16,Standard,539.72,Shipped,31e8ad094cfa426bcfe9b1a0ac16e0b0214a261372a1fa8219b3f8c733a9a29d
2864,870,2025-01-26,Click & Collect,507.04,Pending,4986fbff113a7c43db990ee73a1a6d7318d098f44501bae908de8770b6e6cc5c
2865,591,2024-12-05,Standard,137.99,Shipped,1499428aafb18ccef350d8271f54d62cd4959b00eaf47efad7b6c4c357307e06
2866,2439,2024-07-27,Standard,979.63,Delivered,fd9616ef431145310869d34229c7a321ab01c15600732acbedc0826c29c836c2
2867,1166,2023-06-20,Standard,615.74,Returned,4c67f41cc595e69468b01bca8ff203a67d9c3c6f82c381046b4e5f56ad41c427
2868,1919,2024-04-02,Express,991.29,Returned,b4effc0d9fc78a628c19eb9015087b4ca3d554ba16b632453eb1bec8dc0b3308
2869,1398,2023-09-26,Express,869.33,Delivered,b54e0f84ec397c4e0e32ea64d6f37cc64e6a57273c549d7583987821fd01824e
2870,1777,2025-04-19,Click & Collect,261.43,Shipped,ca8a17c71f47556e953334e917d4c8bde5dae90db3a3f662fdcb0f73827c043f
2871,583,2024-04-19,Standard,713.6,Pending,8c29d1f8f725a321bbba73609fa8c0ea60f526edaa9af18c5a4eafdc02adba2e
2872,1539,2024-11-05,Express,105.07,Shipped,0bdd17d7d7ecd6178460ae6a485e46d2f27e57fd95d091542aeffc598b9d08e2
2873,664,2024-05-26,Express,603.68,Returned,d8307aba4acd3bbf3a793e8e50774fda5604347ae8ee8e945c31986f1ab5b793
2874,3636,2024-06-26,Click & Collect,434.93,Shipped,2eb6948f0a32a986e4c785986a7dd832564c45766d2debdad41b17bbe6f19158
2875,4514,2023-11-18,Standard,999.25,Delivered,dc55e12d7da68ed3867c2c83e1c794c51a0bd995b5f6ef55f0d696687007f60e
2876,2802,2023-07-22,Standard,758.95,Pending,943417d4a1a55a7ef8e1abbed20de0b70be6480443ca90263db3246ca4027b2f
2877,2483,2023-06-29,Click & Collect,349.01,Delivered,e6c62abb6bacc3ca831b53dbd1da12d701e56042bca40f279dc339fa69d94e5c
2878,1871,2023-11-09,Express,269.83,Delivered,0c72f3b393c8535cd223127aecb02d61eca2737b59d30f4212c2e3e56befa05a
2879,472,2025-01-16,Click & Collect,292.29,Pending,8fc1b709fa09ce3a7d65c3529a116e91fbc4390df1038802fce33222124831ea
2880,3114,2024-04-12,Express,37.19,Delivered,e87b9613f9f24a83ea87738d028d6491e0b7ed910b8c2ee8ea73be7db6ab608b
2881,244,2024-01-06,Standard,87.47,Delivered,80f0be737f623b6f7282f44ec071f7046bd40cc44c4af98893d617c11456177a
2882,1420,2024-10-25,Click & Collect,250.5,Shipped,b4de5142de003a96f6d0075a7b0ed01bfcd77afbd53ad9778d6cad098e8c40e6
2883,2601,2024-03-12,Click & Collect,336.53,Delivered,2dde3ee0cb9dc9f150e745230c4d7c7ad543fa3a2436a2f55cea212cfdaa353d
2884,1148,2023-06-22,Express,378.47,Returned,9e43c520da09924979d2cef920862f61372e1067b93967bd083ffa0f1b41d250
2885,3877,2024-03-14,Standard,656.64,Delivered,c50bb05e8baad43051fbad76f057830651cda4533297204ef66359736860401f
2886,1309,2024-04-23,Click & Collect,749.85,Delivered,b0db7c98e0c15b3032d39a68602d5d918558cf91a49673d3939f94fc5d445963
2887,4461,2024-10-02,Standard,390.49,Delivered,f554066d75d6b0284f8fc0f222c67ec1566ac7e4ef9ef214710eccba3baa5f18
2888,1881,2025-01-25,Express,221.77,Delivered,2a059cf1fce2592a898c61019c79aae6c170aadae038388c4b39f3cbd296116e
2889,4167,2024-11-30,Standard,480.09,Returned,d7b0a255126d488eec6c8311c18026a897ebcd69cede832d6007f6d1b627d626
2890,2240,2023-07-10,Express,72.77,Returned,c0f60a9eb1825511805b0a2d9c7f6b074963cc90a1bdf91033c080a5dc08c43f
2891,3723,2024-12-10,Standard,459.68,Shipped,5193718ae020bbde604329b0e56a24a75faacc4ff09c00f3db2801c2b0d58b78
2892,101,2024-11-05,Express,721.42,Shipped,5610d1d6ebe4a3fdb816abc9ab42ea697b727ffc018ca947fe28b8e855f511b5
2893,4477,2023-05-30,Express,768.1,Shipped,114200e46bd64d1cf5c014e8dfebf87bab5d27e0d46fb531df3e97b4cf16a098
2894,3495,2023-10-04,Click & Collect,564.18,Shipped,0643c20fc542b9bb8d423f5e54ecefafc30477737f2882aa618b68eafa4e4e58
2895,1621,2023-11-28,Express,548.61,Shipped,a808de7c9420cf236665effdb1e793dd9ae36c150edd0ff30f7489944977e37f
2896,1487,2024-11-26,Express,33.11,Returned,28a3b0537590354baf9cb6f418ce356639016c7ffd057ae2e2e6f23a92c9085c
2897,1327,2024-03-16,Express,205.12,Shipped,991b5c8c3c3310ee1a3ccc4d23b133b1d35194130eaf708d1370f9e614e873a2
2898,2320,2024-01-02,Standard,106.86,Delivered,1db30556d203c578fd66ed310d3c0a7d75f5e507624b92fa60fd4aba9bc23731
2899,4388,2025-03-28,Standard,915.18,Shipped,6b40701d6ddd82ae7ceba15fda1e10b8003ed9ba8d232b9aad939cd785721478
2900,2970,2024-12-07,Express,458.39,Returned,1a44a5619384531d7f13d4d2c13b220701a727c2a02b5999b88a7e2cc1b2c9de
2901,2900,2023-08-05,Standard,146.42,Pending,f3e71ff90f962021d78f7fae6082e894a9f621fb59a23a074fbcc409f2a9e0f6
2902,1945,2024-10-21,Click & Collect,982.05,Shipped,15b43a6cc4cd61307362d5a025f35c6e85ca4364f3eb55fcb2d576b31281620a
2903,2346,2024-01-14,Express,830.59,Returned,8a7699990ed886862f3bf915e0f540b21872751576b6a2ede3525d1fc22f92ec
2904,1081,2024-02-04,Click & Collect,667.42,Returned,e64ffcfeebeed65987b4049f7322e6e8af45d931a72bca9f4eec80b20f931b52
2905,4377,2024-12-10,Express,759.6,Pending,471abe09b7db5b5ae0cac9ef8834b24636be615332ae85f8a131118b5e09f062
2906,728,2023-11-23,Click & Collect,707.04,Delivered,c9f37077f2ca88d0400ddea24c5ecbf27be6e44fc013fddd8c010e10cdcd27fb
2907,3125,2023-05-29,Express,489.41,Shipped,4f1b8364baa7e652e7833c808ea4b50d2529608ab3ecbdb7ce4e2043ecd6a759
2908,4793,2023-09-11,Express,895.92,Pending,abbfe0492660f02da9578d2815b3b71d31b53cc41dac93ce5d80784dbd45a8ed
2909,2970,2023-07-24,Click & Collect,217.56,Returned,ed827681e0c5ff3287bf10e11cc842df30f2c2499cb5d544cfa99ea456b1d48e
2910,3525,2023-07-11,Standard,197.31,Pending,050f52628e54a48e885eb50d5f653e3b3ed71f7eca221bfe39e3808e5f5f9587
2911,3244,2023-07-22,Express,461.2,Returned,1d970c02a48812187862bde3b8644ba5b45c80021f5d19998c1834619aa91fa2
2912,4998,2024-07-16,Express,319.83,Delivered,4996398be33c9156057ff8ab1051c72cab9ec763f74ecafc386800f20b2be3f2
2913,4396,2024-11-18,Standard,388.5,Delivered,72a9dea2f0c7688173c6c8fbabe917cfd21a57b3f21a64212f30b3c257f99eff
2914,4972,2023-08-06,Standard,724.53,Delivered,edaf3caff7ef227b2526cfc1b7f0d745731065a02e572aa494d31f922a320465
2915,2372,2023-10-02,Click & Collect,507.99,Shipped,53c6ba85a4760f2f9998e4a78030521f050be521b81ebfd08583178eac486294
2916,2799,2024-03-26,Express,613.64,Returned,aff77a24407b43d3a621107ed4fdec2ec51cab7c26384c7ee0b7676507dd0340
2917,4217,2023-08-30,Express,653.89,Delivered,2de2f8380efd4c0559250e6cfd3fcfc81a4a686db5ee377f82a0152b6bdf0ec2
2918,307,2024-01-12,Express,58.2,Shipped,2f498b97d9e23034c26e4c20b93b2ac8c6213c227403e15935c1fab98fb015d6
2919,2460,2024-09-12,Standard,402.44,Returned,653c64734845f7fb874305032b06d200d62df0558c4299442c833732c48d39ac
2920,4061,2023-08-07,Standard,809.53,Returned,d87e9eae0c89dcb89af927cd35ff6c58e1570da2819d1b9d38035d476c98fc8f
2921,4170,2024-07-27,Click & Collect,987.81,Shipped,795d241e093ff4380f6b056216bde0bba8d157b7536a6660c5ad0e537e9c8139
2922,2601,2024-09-16,Standard,114.66,Shipped,73e6605cc2b5ed677986f4877c2a891468b6a3093205b99089eec2c51a496e6c
2923,1376,2024-12-15,Express,866.6,Shipped,e23dd9d9585949e1fd0cb7ea21cfcfdb9e9bc9e836c4f587ced189d67a0bb468
2924,1039,2025-01-07,Express,653.6,Delivered,aed93e9dff632be2f7695fbf4847a1f2332704c4e9dccba90622b21136c4bebb
2925,1649,2024-03-18,Standard,121.11,Pending,6b196a48aa8edb0bf94b9e9284519963c947cd0a38fae01a4301afc7fbcf1a4b
2926,1339,2023-10-11,Click & Collect,378.26,Shipped,c14c60aa07de1aaecb1ccac14e8cdf1d101ad4955e3ee8aab2fe80ac637d174b
2927,3761,2023-08-19,Click & Collect,641.65,Returned,bc7299f2652c0e31ebbf1cd07be4da13b0ecc33472487a568fedc5ba101525a1
2928,1120,2023-09-05,Express,216.09,Delivered,fddef8e31c855ca2a6131e3ab70b1a9ec1c77474c2cd77e49e7d63219aa8057c
2929,472,2024-05-25,Standard,236.6,Shipped,80f95dade449a20fcf70bcdd4c63dfe764e74a55d6ea3fca072317a31a062fcc
2930,3168,2024-08-21,Standard,247.77,Shipped,e7200f9ad7873f345396466177cbc76b67e61974da804eda2f8dcbf358fc4ce1
2931,3802,2024-03-29,Click & Collect,698.09,Delivered,b153d9a6dfb680ad53dc4c70178f9e141d56a5ae13f173a544e64383aeb9c781
2932,3885,2024-11-26,Click & Collect,84.85,Pending,d91c84e97ecd9dc4ef76596ada08a12e786dcf146c8c68924c7e4d76bd012778
2933,1583,2023-09-23,Express,723.16,Pending,16f3a7f6855fc2cc11413e8a2f7ecc8a09b58dc54a90ea5ea31f8b7ce0cc0ca7
2934,4838,2025-01-13,Express,100.14,Shipped,17d9f26f7db1a78f5aca43606d315678e75396828c60de75ac537325cedc88db
2935,2116,2024-05-09,Click & Collect,239.73,Pending,b76156ff13fb699fc00e6d5f151d4513006dc400d03bad1759518a52586461f4
2936,3145,2024-09-15,Express,78.55,Returned,7d552c81a1b381c2acef4afb897feb0f01cc3c7c58707fd7431b14a9a26c96f4
2937,1478,2023-11-13,Standard,760.6,Returned,084368cf2139611f560497ad6ccfcf34aa20f90aa9d3c0af901f73d13d38ba9e
2938,1026,2024-01-14,Standard,492.98,Pending,49202e277af06356a59b43b201d23d2bb5beddb7b9ab4d1150e595b43059106e
2939,3459,2024-05-05,Express,859.42,Delivered,0373e155ad10801caf541faba4c8548f6771c7c0902460c34dccc8276c2ae607
2940,1930,2024-10-29,Standard,668.49,Shipped,ad3943012d17184e4c2941f9210750b321d3e6f4f8ff9fae757e073d519f7a41
2941,2316,2024-04-05,Standard,320.14,Delivered,15cd215434342218a8694efa7da27cc5853513a32530dd7cb2e1b3f57deb9d69
2942,4305,2023-07-16,Express,582.34,Returned,8c9f5714960669c651a75a18dfeef9c40547d0e9c23d5021e7b01a2706fa4d84
2943,2935,2024-01-11,Click & Collect,704.98,Pending,582d8aef663551414b9b7bf900c0ba97092ee92206d48ca3b837d7f48ac5c689
2944,1178,2024-09-06,Click & Collect,273.68,Delivered,07a5d5749ddc5c8369d571e7b69c3d99283f880d3c0471f3353e003a3eb2d387
2945,4950,2023-06-25,Express,470.2,Delivered,9d98da7ff69a69aca67fab830ed9b408872c120fda585171583556c3a35ee87e
2946,4158,2024-04-11,Express,208.9,Pending,6c94c80dd3edae884deffef93e90468be1c972b35f75f6edcde7a901431904ca
2947,3486,2025-04-27,Click & Collect,546.42,Pending,32a7eb4839e65b3bc28a2712710e14fed0c6e9aa022e3802a5a06139f7f02359
2948,3666,2023-09-28,Standard,668.75,Shipped,60dae6e7f607f5266d5fd0cde415c2a83b7db894a36bc9f5cb54a2913d42aa4d
2949,1586,2023-08-11,Express,611.37,Pending,1cf118641ba9424a6503c2e8a55d832cd85e02c679a6b37ea8985004047d78d0
2950,2404,2024-10-21,Standard,771.34,Pending,ff7d354efd42a56d197c8b2574152fcb6d7e045fe4726e31537b2141c99365a9
2951,994,2024-08-01,Click & Collect,957.61,Pending,3738ed551188aff8e1e91027f200710414f4c98a2c655deb59a4dbe8bfeb0513
2952,3274,2024-09-26,Click & Collect,766.35,Pending,35f9efc812653a759718b782ee00aec30ec0d785f1c1d291eb8d6e439c1e44af
2953,3588,2024-10-07,Standard,541.79,Returned,7e23bd36c54452158bfbeac733d2322b3f53eba16661869aabf902ec2512484e
2954,2672,2023-05-20,Click & Collect,878.47,Returned,797a1f266a1e4ea2c66d5e28cf815ea30cecf4cb71459baf52b9af360fbd0111
2955,1205,2024-01-23,Standard,333.81,Delivered,8a152dce2abb39fb8b4f64581c290e2917b61720f68468047652f83d4d4c65d0
2956,1422,2024-04-21,Click & Collect,626.69,Pending,f76e64b8cb2b42c48e67508bb69fa13c03e5c8504f35e4ce6ba20b232b1ff6c9
2957,1518,2023-09-05,Standard,925.52,Returned,d174ec5cd1d0a60973145b474d32c1edac35d9707a7cfe6b539f0d5a36a58a3e
2958,3606,2025-04-15,Click & Collect,603.36,Pending,f211671313641470574dc640dc2b644722b477730d74d2b9af77fcec975a9cd8
2959,1741,2023-12-28,Click & Collect,563.38,Shipped,15c24ccf368d594a102a055e88c09cd347264d869de4634a81fbe972ade1dbc7
2960,3150,2025-01-08,Standard,857.55,Pending,2212f5d079993042449378555a5e039a79fc311d07a91c0c490c59ff98558802
2961,3518,2025-01-11,Click & Collect,271.05,Delivered,121b122edf9d619a235b8f5fc20788b4e1aa330a454f3a57636ca40ba70677e1
2962,2700,2025-02-26,Standard,927.25,Delivered,de806a4ccf11cc6c573397f500a1b6157429b7bcb2063f8c0399ab366c6d5db5
2963,505,2024-05-14,Express,878.88,Shipped,1e998a522be4b692dffcb9b76353a10b8d1dd8fd85fb60ffe463487ee187bdb6
2964,1400,2024-05-20,Click & Collect,693.06,Delivered,4eed4facdce0202458e76c655ed21c2bbf70e5e7627b280b719766bf27bfd2d7
2965,892,2024-08-07,Click & Collect,389.09,Delivered,b01d268245cacdfc4dd4451a0c2400c228ab716985bee614f424b5cab4e73e74
2966,2408,2025-02-05,Express,323.6,Delivered,803a9a24aa4a5ecb3f095002f1304b1eed5dd509039ecfb4bf5d0f53ac97ce71
2967,230,2023-12-25,Standard,309.97,Delivered,4c6e32bd04c869b183ec6098942d81f2652fa5cda4ab3d2900b312d2b13d5cac
2968,4471,2024-02-04,Click & Collect,207.98,Pending,97c09bb63ee1639eedc136f0e78bc5b25a278303f0b02c109e075d49293c5c4d
2969,3532,2024-08-09,Click & Collect,246.12,Delivered,32fb3d5827153ad73b29337771ea47180bba34745063e504009fdc2d21f4b84e
2970,2820,2024-01-03,Express,390.36,Returned,755db7ec3696d824b52e56b3acc5449970095ebe1ea29773d3c7bcbe566c59f2
2971,1434,2023-05-19,Express,115.08,Returned,181484332e2bfcf26d7d520b7a5371db34d77321326c1a99c58a0833e7eef303
2972,4392,2023-11-22,Click & Collect,142.07,Delivered,0a98d624b9cddf47feb130ff1d2c6532bb2e9d962ddfd8f86f96003a52883214
2973,2153,2023-12-02,Standard,251.47,Delivered,66c741128fdb642c2170093ff24df6a6289c84d28a7becb93fad322ab11b7c4c
