ChannelID,ChannelType,ChannelName,Description,StartDate,EndDate,RowHash
2052,social media,Social media Campaign 58,"Instagram, TikTok, and Facebook campaigns",2023-10-27,2025-05-11,ebc898ed834077eaf7ef73bee779669d92f52040f9cd622b029c666e87041101
2053,referral,Referral Campaign 28,Customer referral program,2022-07-26,2025-05-11,ef64920e76d9141c374e15b3f8dc300f6fc244da1e510ef63b6308d3d4de91e2
2054,billboard,Billboard Campaign 54,Outdoor billboard advertisements,2024-03-05,2025-05-11,c2e59461375f871a02a7ef2515b9566724fb2ae3938dfc5e91aebeb5c846a0dc
2055,email,Email Campaign 2,Newsletter and promotional emails,2023-04-06,2025-05-11,84c5a4516ebadb5dec3a8556e2d8dde000b97914b01fa87f6bef24cc62381982
2056,TV,Tv Campaign 12,National and local TV ads,2023-07-23,2025-05-11,24505c0d4b39e1ddac6db55a8faa2ee0503cbc4ccfc88a0a988fde28683f7d3a
2057,TV,Tv Campaign 81,National and local TV ads,2022-07-15,2025-05-11,8a628297d91fde4fed6292aec112af342a357e5f3ba3202e5da401e784412c34
2058,TV,Tv Campaign 20,National and local TV ads,2023-10-31,2025-05-11,24f9c9752a474ed1de264b6264f923dcad73d47c09d78b674ca8788c62a164ac
2059,referral,Referral Campaign 12,Customer referral program,2024-01-29,2025-05-11,e5e0ccab76fa1303592013836eb1a032b795c40a24ba730984a2e3130bbd2b60
2060,referral,Referral Campaign 24,Customer referral program,2023-01-02,2025-05-11,ccced0d7f5cbab2a9f7ebdb17ebde1ff37269c5874c192296ac87361a08a9290
2061,vendor,Vendor Campaign 90,External vendor partnerships,2023-08-01,2025-05-11,7b08841bc2fc8925831339e97d23bf8a5536b5a43efa06ebf38140e99de9876a
2062,vendor,Vendor Campaign 27,External vendor partnerships,2023-03-04,2025-05-11,d4b139fce4ef0c36f600f82188e18f6baa3a114f95347ea27827f8b78228c030
2063,TV,Tv Campaign 11,National and local TV ads,2023-11-24,2025-05-11,6761ea6b437554b3bd03a5ac89ab54a0a32b9db2c1187d75a3372081e8a2be97
2064,website,Website Campaign 67,Company official website banners,2023-06-03,2025-05-11,1803ad72bfaee0525dd744c7d707cf6e13ef2f31fd531005f838771846d9db31
2065,referral,Referral Campaign 85,Customer referral program,2023-01-18,2025-05-11,6328e8a75ab5f1b46b7b711db21df6d846259ffba29cf867b043aba1302e4f53
2066,website,Website Campaign 17,Company official website banners,2023-12-31,2025-05-11,74da37affaa4adda779b5c7792f1d06223a3b659a79cda5427ccd51bcb8c8cc0
2067,TV,Tv Campaign 24,National and local TV ads,2023-02-04,2025-05-11,2aefb9e04f52ac913d7a619ceabb1cafabbdd844985d541d27df23313d9162c5
2068,referral,Referral Campaign 26,Customer referral program,2022-09-18,2025-05-11,0fe7b24e327c0f100d2f4438f19654f86d9f9bf9351d9715cd92ba3860d0a01e
2069,social media,Social media Campaign 7,"Instagram, TikTok, and Facebook campaigns",2023-05-05,2025-05-11,bbac10df08faf93358a504832e2ce755162ae89afe9e74a44bb9aeda2f515d37
2070,billboard,Billboard Campaign 22,Outdoor billboard advertisements,2024-01-16,2025-05-11,5093cc4de9936b36e9831e02e9def485daf2922aac4fc0b41bfe8d2e98432e87
2071,referral,Referral Campaign 8,Customer referral program,2024-03-07,2025-05-11,1eed0ed8cfdcc58049703ee3ee3bc8493fe86b76eaaac8131f088aa9a4cb5ef4
2072,store,Store Campaign 29,In-store promotions and flyers,2022-09-22,2025-05-11,f30a75fe6145a23ea9a42c07be1f848f0cc07576a835e7da58e2faf37b229264
2073,billboard,Billboard Campaign 88,Outdoor billboard advertisements,2023-09-05,2025-05-11,103cab6bbebb113c329685547adbc2be27d2268ae5d45b9770209dba907efba5
2074,TV,Tv Campaign 64,National and local TV ads,2023-09-05,2025-05-11,7ec718f926ba5c0f26503046fcb21a0de212f7efed48e2f6fe5e123492568b11
2075,website,Website Campaign 61,Company official website banners,2024-01-01,2025-05-11,8ff452106cb3c2ffd78a6d9dbcc6fe0810d6275ec9c8cb8b1943b346d5cb1bf7
2076,vendor,Vendor Campaign 42,External vendor partnerships,2024-02-07,2025-05-11,a64c6e20e2ea10888166a29e01a21f7a10a6aa864dcba5beb601e05c7fed7a87
2077,social media,Social media Campaign 36,"Instagram, TikTok, and Facebook campaigns",2022-08-19,2025-05-11,8cd5fbba07a2c20d22e5254dfe8242defa29337e4de5bb320089f08cf5f097e3
2078,email,Email Campaign 32,Newsletter and promotional emails,2023-07-01,2025-05-11,2b3de6cfb52f94770bf6493d4aeb3596d395cb91c95438d729a068fbb5f2b059
2079,billboard,Billboard Campaign 58,Outdoor billboard advertisements,2023-08-19,2025-05-11,53a38a06d24ef8918b3f18a12d5cae4323db8ac7c3ab9438128955cc758db7d1
2080,vendor,Vendor Campaign 49,External vendor partnerships,2022-12-29,2025-05-11,59aea6145f5fa514370276fff9ce4c384e58331145733068fc95dd9cc7c3848c
2081,billboard,Billboard Campaign 43,Outdoor billboard advertisements,2023-12-07,2025-05-11,1eb95cbac7c8734158dc102c0db7b48f45bf4b1076be4a47c284db27db29f7d0
2082,referral,Referral Campaign 21,Customer referral program,2024-05-01,2025-05-11,a3d6c97e20718a274e9619811b5a668ce9afbc819bdb0291354f0ad728859def
2083,referral,Referral Campaign 3,Customer referral program,2022-10-21,2025-05-11,d645f2be478a1ba59d1bf9147a8334e066d9e9b4064563db55ef75710bdbc083
2084,vendor,Vendor Campaign 81,External vendor partnerships,2023-07-07,2025-05-11,5f7b6a5e49dd1e043e64b4f9cc5439e3e9ca1ebf130e76afff471952bd45508e
2085,store,Store Campaign 25,In-store promotions and flyers,2023-07-28,2025-05-11,2f864794932411466774bd227aede7af75a5cd826d8e4232d669de3d4eb4d0de
2086,store,Store Campaign 27,In-store promotions and flyers,2024-03-22,2025-05-11,f6f9840d650e1dc61a6310aaa5d64c787dbae098da7660a3f8f1c9d26aa1c2e7
2087,social media,Social media Campaign 97,"Instagram, TikTok, and Facebook campaigns",2023-11-26,2025-05-11,e672fe921904912763b122ecb5ab8fe4755a8ccf64b9d16a45c16f9121d8be52
2088,store,Store Campaign 24,In-store promotions and flyers,2023-07-31,2025-05-11,bcc85149f5a98594f120c9c6c5362d8d08f4ee3ce6ae463296e406e95b4d8531
2089,social media,Social media Campaign 45,"Instagram, TikTok, and Facebook campaigns",2023-07-20,2025-05-11,1ba8e5a89eb6178019f576f0ddd1c2453020fb8bdf6694410df7d6fce1c1b95a
2090,vendor,Vendor Campaign 95,External vendor partnerships,2022-11-15,2025-05-11,491c9b30ed87b843d7f8fdc9af3c66cdd0d497a3db06f4824dd8bc8842ddd826
2091,social media,Social media Campaign 85,"Instagram, TikTok, and Facebook campaigns",2022-11-30,2025-05-11,e58b92cc8cc2ec1facffb519eb8f598fcc7c16e5ae3066d585f875243b48d570
2092,TV,Tv Campaign 97,National and local TV ads,2024-02-11,2025-05-11,1d11eced28ecfa6ccdcec74682e17bc54c2326ab2244ce41baa8ae245910c777
2093,vendor,Vendor Campaign 7,External vendor partnerships,2022-11-30,2025-05-11,a263dfdf43b8b7c35154f6539dcb309bb1d157b03f06c2075bc7ef4ee2118ed1
2094,vendor,Vendor Campaign 46,External vendor partnerships,2024-02-04,2025-05-11,b7287dcf1c1ef1d578627d7da06d3b343a7e12dc4810c9e20d705abe8cce2ead
2095,referral,Referral Campaign 7,Customer referral program,2023-01-25,2025-05-11,d809a5af372c18e38e9df2cde592e58bb07640dc00be73fb71d2c2dd2be98204
2096,website,Website Campaign 56,Company official website banners,2022-11-07,2025-05-11,b473f5922a921cfc7aa2ffa8eddf33080530fa6e6c051f4c51d73198804c3fc2
2097,referral,Referral Campaign 36,Customer referral program,2023-06-26,2025-05-11,faa4a47efa2f14e8193cc0ddc74cdc5639f681b882d77085fd128f1d9574bc8f
2098,TV,Tv Campaign 2,National and local TV ads,2022-10-24,2025-05-11,372be036058fab6209fab09cd9dfc0f9d64d8c6083fbf376e1c20b3f53482e40
2099,TV,Tv Campaign 31,National and local TV ads,2022-05-31,2025-05-11,67430224278906804e2d9d6c9d50193803be3eaa26e69ea9899d96da07e95588
2100,email,Email Campaign 37,Newsletter and promotional emails,2023-04-05,2025-05-11,f02b25dc93c866da43785f8c2f7feed661dec032f5d34dfcd90a12cc63a78ff8
2101,social media,Social media Campaign 44,"Instagram, TikTok, and Facebook campaigns",2024-05-10,2025-05-11,df384e4f9accb05efacdc854c3e933c753e93ac512828cff7b54daf75de7b5d3
2102,vendor,Vendor Campaign 53,External vendor partnerships,2023-03-11,2025-05-11,a2ac8a59d49b45df9d5bf8a22fff4cda2fa8a816187e82ff267825d032072174
2103,billboard,Billboard Campaign 53,Outdoor billboard advertisements,2022-12-03,2025-05-11,419703d869ce70ae665c9a38de10ba3d6511e732b5de48c9593a76715b439c23
2104,website,Website Campaign 84,Company official website banners,2022-11-03,2025-05-11,a6fc884eeeb31c91c92d87b31b12102897b44c76c05af6508081ca507fb7ecc0
2105,TV,Tv Campaign 14,National and local TV ads,2023-01-10,2025-05-11,d6a97a8444867f845855bf12f8b7742a5cf6a529c27d0ecf637a10ce8903edb8
2106,TV,Tv Campaign 48,National and local TV ads,2023-02-26,2025-05-11,d9593e9ed13df0a05c9ad540f704e7268734cf227e769a1481baae6563c35c0b
2107,store,Store Campaign 40,In-store promotions and flyers,2023-06-11,2025-05-11,d668b19318203e0d7cf5a71b004b0106d1d43a2fc966acf48f96908e900e4624
2108,website,Website Campaign 96,Company official website banners,2024-03-06,2025-05-11,676c838431a5d203512d501120afe0e97d8233a67d2a54b8d1ccbbbe9105af87
2109,referral,Referral Campaign 61,Customer referral program,2023-09-12,2025-05-11,577116b397e003c5ee3f3403b412b6b71420b66ff4786bcd48bc5c7e09610193
2110,social media,Social media Campaign 51,"Instagram, TikTok, and Facebook campaigns",2022-12-07,2025-05-11,ea7746eb8e21edc3386c2ca87a7df58923725a8151df65363fde797e5c0f523a
2111,website,Website Campaign 39,Company official website banners,2023-08-02,2025-05-11,a552d96f6b317a790bb9168f7edc8c4aee0ccd8689ce1308c3bd7e559ab607c6
2112,email,Email Campaign 17,Newsletter and promotional emails,2022-12-02,2025-05-11,70c07a91bd599c43624f07e0f8b188cd46e20678d1fc9ac170b7082ee495887b
2113,store,Store Campaign 70,In-store promotions and flyers,2023-12-30,2025-05-11,1489745b9ddc8e504f14fc1fe8d9156c4033a09f9d2fffa7e4fff29c387843bb
2114,billboard,Billboard Campaign 94,Outdoor billboard advertisements,2022-12-11,2025-05-11,e04bc0f660b6f521ec382454c4aead87af86ffa0541995e7de6f0293acccd1de
2115,website,Website Campaign 48,Company official website banners,2023-11-19,2025-05-11,25e77d152e741d8fd1d4d0440531c6314458bdb9e471957321a124cbb1d2ea32
2116,website,Website Campaign 34,Company official website banners,2023-04-11,2025-05-11,39261b73ebc71cba6211d3205a8e54a7ed2138dc4aa5aa63852d413c0cdba927
2117,social media,Social media Campaign 98,"Instagram, TikTok, and Facebook campaigns",2023-08-02,2025-05-11,d41548a6a664b62f28d9e67829bcfcd10c7806c226b696d229d86544d89b60b0
2118,referral,Referral Campaign 58,Customer referral program,2023-08-02,2025-05-11,253127205b38f676885cea86fb5f7e0ba48c2bc64e950599f3cc6260d344a4a6
2119,website,Website Campaign 3,Company official website banners,2022-07-11,2025-05-11,8d721bf6d2d299d29caab3a7ba356738d1c1aacac46245c30f723b16a711b6cf
2120,referral,Referral Campaign 58,Customer referral program,2024-01-07,2025-05-11,4c21a0e073d192c9cc755a545efca082dcd88f22fbdead8ca3072495786cc73b
2121,billboard,Billboard Campaign 97,Outdoor billboard advertisements,2023-05-17,2025-05-11,e326ef987a17a732a2cbe6c181eed359ea6c76881607d70e676db55b0c712b3d
2122,email,Email Campaign 64,Newsletter and promotional emails,2023-05-18,2025-05-11,8133b40af3a8a630f2cbc9e391526b801e58467c6ece98f3ec81ed41cb2b8d2f
2123,store,Store Campaign 56,In-store promotions and flyers,2023-08-13,2025-05-11,5ce876d67bf2781021fac8429caec3e6ff2069c8de36d5afece8a6928c24ce58
2124,social media,Social media Campaign 71,"Instagram, TikTok, and Facebook campaigns",2023-07-12,2025-05-11,bbe940db16b1cb0ec9ee9e788343a740140f523c14b9b49db8a956a2fff2c77c
2125,vendor,Vendor Campaign 85,External vendor partnerships,2023-03-29,2025-05-11,16ded5c80a1a2fd221f98f2144745a001826e944a470ea9c0b2394cc5d6b3bad
2126,TV,Tv Campaign 20,National and local TV ads,2024-03-15,2025-05-11,ca4816cb886f747ac12e7bba93906f4d7865db0be427a97048cee87f0d530cec
2127,referral,Referral Campaign 67,Customer referral program,2024-01-26,2025-05-11,5f28324f6e5c25b4c721cd2464e8f615ee6d44253c984bd50d1984d444869d9b
2128,store,Store Campaign 83,In-store promotions and flyers,2023-01-15,2025-05-11,3591c1f9b2813f3b36b023bc4361f31d4633549c715e4fce556751e66ae2f5da
2129,billboard,Billboard Campaign 68,Outdoor billboard advertisements,2022-06-10,2025-05-11,b4e51b6a7ea51b9587b3f6d4474348937334da86437b331991ca76c44ca386ee
2130,website,Website Campaign 44,Company official website banners,2023-07-03,2025-05-11,db31366db21c765271d31e162afb78aacd00a20f08f71af7ad8ce779258dbdd9
2131,TV,Tv Campaign 89,National and local TV ads,2023-09-20,2025-05-11,e97acfb22d9ad24fab5c96f855b0fa4a0d9767d24cfb2dbb85188bc104cad851
2132,billboard,Billboard Campaign 4,Outdoor billboard advertisements,2023-05-14,2025-05-11,59fd673e51ddf4b6331e2c7a66381a5fbd0508c8c6cd0aab96daad9c1f95e817
2133,email,Email Campaign 99,Newsletter and promotional emails,2023-10-24,2025-05-11,4e2686a9eb33d6b6d2ccaec17ccf077a352ceb326f8b3b4bf9e1311c64dd03db
2134,store,Store Campaign 29,In-store promotions and flyers,2023-03-08,2025-05-11,a3626c7d9f1f06872217926279c526a971b943078c7754378a08adda01c3f867
2135,website,Website Campaign 16,Company official website banners,2024-04-07,2025-05-11,76e99968dc7e6bafbb17258c1163fdb53634a02f5195807264eadbe220078cf6
2136,billboard,Billboard Campaign 62,Outdoor billboard advertisements,2023-09-04,2025-05-11,98fc2a674a48adf11a3fd92bd415c9418004d7962e90f8c7098d533c8e2073d9
2137,email,Email Campaign 47,Newsletter and promotional emails,2023-02-19,2025-05-11,6f6ce6d1333f7d0d418b7cb902a4d63faad25b2bf2df5f401bcc60bb31203c54
2138,store,Store Campaign 87,In-store promotions and flyers,2023-01-17,2025-05-11,364dbf2346deb91ff6bd7e9cf0b0e71ab7374871ea668bdf6dbe7031753e0a3c
2139,billboard,Billboard Campaign 55,Outdoor billboard advertisements,2023-04-04,2025-05-11,a56cc7ad94c6bdaf9623f81e29faaaf5c86aebc7489eddc4e51864541819c2a7
2140,website,Website Campaign 16,Company official website banners,2022-11-11,2025-05-11,a1822bb7defe0acfea2b4cedf8d6c37e60611c2b75d3737a6baed952bd058bc3
2141,TV,Tv Campaign 62,National and local TV ads,2023-12-11,2025-05-11,3e82c06e0b7c7aaf6d243134f20ac0eb07da5de448973c751b70f6f1fcbd5321
2142,store,Store Campaign 35,In-store promotions and flyers,2022-07-17,2025-05-11,f7411e22f491a3fae3bffff814d12220deb4d5cabadb14b915c6047ef23b815e
2143,referral,Referral Campaign 14,Customer referral program,2022-05-22,2025-05-11,03edb5a3f6493a3daa2af0ff9a85737a1b8a2dcaf7bda21e8c8ebf9cef8ff7db
2144,website,Website Campaign 52,Company official website banners,2024-01-16,2025-05-11,a93469ae5394b18d5a3b3ddb2d0861f6c2536a88871413df47b40936b24a6114
2145,billboard,Billboard Campaign 24,Outdoor billboard advertisements,2023-10-23,2025-05-11,9b4dd3e36943611f048af46dafa0a41e26e65bbe8a167fb21745d2bcb24ff1d6
2146,store,Store Campaign 55,In-store promotions and flyers,2024-03-16,2025-05-11,7aed09f9ff71b3b7a208171ed37cbf67af0c4204a7eae458448dde3ed348be5b
2147,vendor,Vendor Campaign 65,External vendor partnerships,2023-11-07,2025-05-11,5cec70686d07fcc6c771c9795941b955812f5ff6ec9bb3838539a704c2996c0a
2148,email,Email Campaign 97,Newsletter and promotional emails,2023-09-05,2025-05-11,984084c4d0f02f864fe3cc374f3c34575c4d3bac32070e117b48c2e04fff6e48
2149,TV,Tv Campaign 8,National and local TV ads,2023-10-08,2025-05-11,369c6ab20b4f5143d4dc0783f44072adf7948ac0683e275242ec2b10207c1c42
2150,billboard,Billboard Campaign 8,Outdoor billboard advertisements,2022-10-13,2025-05-11,4392bb4b0acbb5d6959fe7055b846929e30978f1eb706f4878b929c162e4ab07
2151,billboard,Billboard Campaign 18,Outdoor billboard advertisements,2023-06-25,2025-05-11,6950f8461f7fc4d0fa0ef07259d24524d34d972d9def1e776807a271aedacf04
2152,store,Store Campaign 97,In-store promotions and flyers,2023-08-06,2025-05-11,673bcfae915ae6acd8fbb77c932819ed456c9a477daa627fae0f77e2faccfe3b
2153,website,Website Campaign 38,Company official website banners,2023-02-16,2025-05-11,d8aacfaa8cf6c88e46d328d061b3674803782c3fe3feaba720e0d0f00830c583
2154,store,Store Campaign 62,In-store promotions and flyers,2022-07-25,2025-05-11,a92a86d87bb43591946fbf0ab008deff5c322e663d0b0717048c20ed83076c71
2155,website,Website Campaign 79,Company official website banners,2022-06-30,2025-05-11,a1ef6ea5277c253a46707d8c4404aa383cc975e18b53878bb62461cd04570297
2156,vendor,Vendor Campaign 17,External vendor partnerships,2023-12-30,2025-05-11,5ccdc794e259dcbd76532f3125acfa7fce0b77aeb5fe40698891707253791408
2157,email,Email Campaign 48,Newsletter and promotional emails,2023-01-17,2025-05-11,1736e69244e99ea1e63475b7de1f75d9545bad6c7c438cb95461e918b9326530
2158,vendor,Vendor Campaign 58,External vendor partnerships,2023-01-22,2025-05-11,e7ae34cc736f38d91b05e1e1ee07807463223b98979be90e647b8030f5aef253
2159,billboard,Billboard Campaign 79,Outdoor billboard advertisements,2023-10-18,2025-05-11,2e979c2d0adc67f8b2cd161b8b2f819bd3db9b994e9aa0d42f2a75fc028049f3
2160,store,Store Campaign 33,In-store promotions and flyers,2024-03-30,2025-05-11,18adfd9d14b4e0d912b4e2cdc10bef8023f23b7d2c79e603168a962ead46b6b9
2161,website,Website Campaign 30,Company official website banners,2022-05-23,2025-05-11,f536d84262c33c7998194f91bf29c6b621bd0ba887207d5e0239915f3ad6d453
2162,TV,Tv Campaign 82,National and local TV ads,2022-06-27,2025-05-11,f78a207e123e99bc1580a3fa6a5359dca8095eb3e233a29245fe2b388262b67f
2163,store,Store Campaign 83,In-store promotions and flyers,2022-09-11,2025-05-11,1da993c73342a1fbfa17b398c872994956c9fb6f066ec37119d97953821cb0da
2164,store,Store Campaign 81,In-store promotions and flyers,2022-07-14,2025-05-11,3947e7878135a450f827b577c91fb556b469d15b97704ce914d644a92f58ccfc
2165,social media,Social media Campaign 92,"Instagram, TikTok, and Facebook campaigns",2024-01-09,2025-05-11,6f9f117c4d9c03d9576ada11cf83fa2120e6b9d3274f8de01c8fd8f27d616a12
2166,social media,Social media Campaign 30,"Instagram, TikTok, and Facebook campaigns",2022-11-03,2025-05-11,0b4bc8fc8c6203a44f81f6cbd8ee6111839776636473a365ce474581a10f70b3
2167,email,Email Campaign 73,Newsletter and promotional emails,2024-04-15,2025-05-11,a20fb6d79bb33fdefde63ac168a2534e2a0ed0d14cbd819761ff240a91a31160
2168,TV,Tv Campaign 44,National and local TV ads,2022-09-18,2025-05-11,1fbb9f0303e79eec11173cc8bcfdc5c9ea7b30482c3141e2854e22eae1ddb8fe
2169,email,Email Campaign 81,Newsletter and promotional emails,2022-06-18,2025-05-11,68f79762d6e7bb4f93ce735ac0b18c1dab098c9175481fd82aa7b072a956f0a8
2170,store,Store Campaign 28,In-store promotions and flyers,2023-04-11,2025-05-11,ab8f19a585c73b0cd8b31fc9b1b2756643d380300693cbde203d73dfec49fadd
2171,social media,Social media Campaign 59,"Instagram, TikTok, and Facebook campaigns",2024-04-17,2025-05-11,0e6299fd02615c8a711a5e6576b0ac5124b07921067d8ab07a5e1c6dfc005ff4
2172,website,Website Campaign 96,Company official website banners,2022-11-13,2025-05-11,e05be245e34042bc9bf8c09f685e5739c5c627b1031581dc8247091b3c9bd8c8
2173,social media,Social media Campaign 66,"Instagram, TikTok, and Facebook campaigns",2024-01-29,2025-05-11,9847f858de343a4c0375e7d4742a554b8c5c0e1be2898e33f35451acf26cdb0c
2174,store,Store Campaign 61,In-store promotions and flyers,2022-07-25,2025-05-11,aea21dbc0dad3d2a22e51d7479cbaf72faeb758be3f56d4a75bfa448d463f090
2175,website,Website Campaign 13,Company official website banners,2023-07-18,2025-05-11,776d577bbd84492786d285a3165fff43a63aea431bbd06c32d576d3df947c45d
2176,website,Website Campaign 32,Company official website banners,2023-07-24,2025-05-11,97331e3f6db3d20c27db897c63739a6d593f63b0ba6127da34bd72415eaa0c1f
2177,email,Email Campaign 54,Newsletter and promotional emails,2023-07-06,2025-05-11,192b782ea814bf8ecbbc4d12c74518898734c4ede5e5431a9e4a90690d2b0223
2178,email,Email Campaign 17,Newsletter and promotional emails,2024-03-16,2025-05-11,e71c24c84943d78a1e20156a02e19a361cf7d33fb84eceaa667603746bb461c1
2179,email,Email Campaign 18,Newsletter and promotional emails,2023-12-09,2025-05-11,537b6083f14c401c82a5547fb5289903134e1435a6433876f6c159c2d4ec2020
2180,social media,Social media Campaign 61,"Instagram, TikTok, and Facebook campaigns",2023-07-31,2025-05-11,02561f46b2217614bbf7d5c7b9c28c9cf0585369a5b9618af51fcb69af1d0909
2181,website,Website Campaign 28,Company official website banners,2024-03-03,2025-05-11,e8c055f431af429adf15cef2d7a7237030e8c70c3dce69da7eb7443e754863f1
2182,vendor,Vendor Campaign 100,External vendor partnerships,2022-07-05,2025-05-11,7ba2b181bc39b1ae03d650121ee12b9b950b342f759f580fc91cce1e33b49538
2183,vendor,Vendor Campaign 38,External vendor partnerships,2022-10-07,2025-05-11,880dbdc4233f667256f25ce1759c2a0a322f04bbbd95a6b8980efe2e0bf95df2
