GiftCardID,CustomerID,IssueDate,ExpirationDate,Balance,Status,RowHash
GC02253,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2023-10-06,2024-10-05,147.01,Expired,129f1eb327fe6a07e884a7b4aea4b047
GC02254,fbd733a9-47d4-4e40-88be-709357213476,2024-03-08,2025-03-08,11.2,Active,3f3abb6ce8c242b9df5e6d62aeaaed7b
GC02255,545d1542-4e1e-4804-851b-400d5b020f68,2023-06-30,2024-06-29,14.34,Expired,543169109b5c61a26a12b560b68b6fe3
GC02256,0e725382-cfa7-4eea-b824-68123317826d,2024-02-13,2025-02-12,121.02,Expired,78bd627657e99044ba7a17aa3f61b349
GC02257,3bb1717d-21cd-470c-9e89-3c63077a1359,2023-07-25,2024-07-24,169.83,Active,3d3ad2d4586ea9f7ecee26a635707ebc
GC02258,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2023-08-15,2024-08-14,129.91,Active,c09304aef44ec1d0497f37cf0554822f
GC02259,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2023-06-01,2024-05-31,75.84,Expired,95c6288ee1a211fb29a249a12edc2e95
GC02260,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2024-02-08,2025-02-07,82.33,Redeemed,a51381fb71255e6bf646a4987d133f6b
GC02261,270a78d4-d980-45c3-bf41-9c12bdda3546,2023-05-28,2024-05-27,58.19,Expired,d94d833c87e17e581414dca730afc313
GC02262,a5cef112-752a-40ba-b573-df00b771d56a,2023-09-26,2024-09-25,106.33,Redeemed,677a4be31a1b15900febd3637dcf220d
GC02263,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2024-03-20,2025-03-20,227.84,Redeemed,4e78aa78d600f53f1da953c25841fec4
GC02264,0094c41e-8408-4846-b185-fbf114db7a0d,2024-09-01,2025-09-01,89.44,Expired,4921419bdc469e50fb1906bf79f634b7
GC02265,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2024-10-29,2025-10-29,196.19,Expired,ff0f29a499b7e19d5f9d888e3c9f8194
GC02266,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2024-09-30,2025-09-30,195.86,Active,b358d536a44fe3d1d2bd71977ea140cf
GC02267,54908c4a-1561-4b07-b9d8-8cfdf77e25a7,2025-04-07,2026-04-07,92.01,Active,cbc2e08507532cff45f2619a654ef770
GC02268,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2023-05-22,2024-05-21,46.86,Redeemed,dfdba85a3f359f15630ec9992ff37d12
GC02269,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2024-01-17,2025-01-16,72.94,Redeemed,533801b79b681f3058e9beedd1138755
GC02270,90448626-31aa-4d65-a854-dab84c21bac0,2024-04-30,2025-04-30,76.8,Expired,17ab6fd109b2875fca7dee5d88ca80f1
GC02271,15da51da-ad36-4db6-958f-37f69e74b4b6,2025-01-15,2026-01-15,237.39,Active,9cb541310097e9ab0c5c3b4356a938ea
GC02272,df600f99-242b-4e78-acfa-07fe39eabd9e,2024-07-15,2025-07-15,180.31,Expired,928c14a500d85f2190e04c794761aa72
GC02273,f34607a8-f6d3-427d-acf9-3d905082506b,2024-12-11,2025-12-11,242.36,Redeemed,7a54b0b807a5f94b2bd73be001849658
GC02274,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2025-03-19,2026-03-19,72.17,Active,8a3bc8b8789241bc215cea24b6cb70dc
GC02275,a9cda48f-5bc6-47eb-88d3-50606128be2d,2024-11-01,2025-11-01,29.93,Expired,758025b26df7ac598cac86a2f85bdd0e
GC02276,d86011eb-bd81-4aee-b905-18ffad895411,2024-05-31,2025-05-31,249.37,Expired,9e68b40c85efa925ec640a3307f236be
GC02277,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2024-05-16,2025-05-16,22.53,Redeemed,461a08c05a151e4b7cb74c4439796498
GC02278,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2023-07-13,2024-07-12,96.44,Redeemed,8a3e3c246c08b0d927bd3f1b535e92e2
GC02279,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2025-03-08,2026-03-08,96.39,Redeemed,4d31e9e676c55790bfc493318e6c77ee
GC02280,a0d03e66-36a9-4e3a-b061-90884a47209d,2023-06-21,2024-06-20,170.87,Active,e5c053523e1edd78af8a1255be35b504
GC02281,5e419f86-6e6b-4b45-a140-d03228124ecb,2024-07-01,2025-07-01,243.08,Redeemed,3e1e9ca96e9a63421368c447f61748db
GC02282,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2025-03-11,2026-03-11,20.64,Expired,d5a2c9955bcaaad39e944ef7af7fe50e
GC02283,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2024-03-19,2025-03-19,82.68,Redeemed,c86a45a363fc03c6b252119f7ac1c877
GC02284,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2025-01-15,2026-01-15,191.88,Expired,34df7bc0a8a3e3a25222609259aa96b3
GC02285,3046e874-7757-4321-a055-3edea53305ef,2025-01-09,2026-01-09,86.76,Redeemed,98c3ea7975cbfb0025c706ffe1be56c2
GC02286,2e90cc5a-37c7-450a-ae09-18d7be038c34,2025-03-08,2026-03-08,209.0,Redeemed,b52f251b947373c63b6b6c3f1054bb44
GC02287,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2025-04-29,2026-04-29,209.45,Active,8b6867d95f8980533a77ba04dfca78d4
GC02288,02cb4728-42fb-4733-962c-19a1d3c00406,2023-12-01,2024-11-30,96.13,Expired,0d3354190af5d83cdf9ecef3a2f7da05
GC02289,2421a4de-b9b6-4373-992d-f10380e8449e,2023-06-02,2024-06-01,80.7,Redeemed,9024a7022ef7a784df45f2c27d7067d8
GC02290,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2024-09-26,2025-09-26,127.87,Redeemed,5c2378bc940db520efbd575a11bcbd65
GC02291,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2024-06-15,2025-06-15,47.86,Redeemed,7e0a83b35d6db1c1f7fb3cdc2a3ac5cd
GC02292,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2023-07-25,2024-07-24,242.02,Active,12404d13b05e3d6924137b696a7fbcb9
GC02293,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2025-02-19,2026-02-19,219.79,Active,6134ffedcdaf19d46b9f27e03b1ee209
GC02294,01d50da8-b34d-48ef-b445-cefaaa00514b,2025-02-12,2026-02-12,101.21,Redeemed,1952ac4c3631b7140171b634c35007c9
GC02295,d86011eb-bd81-4aee-b905-18ffad895411,2023-07-13,2024-07-12,165.18,Expired,1adb774994914cb83df1d03051605f85
GC02296,017092b9-a700-41e2-8365-eeeddf441c3d,2024-01-26,2025-01-25,210.51,Redeemed,42c28e21e0ff6c72b9c4007694866d3e
GC02297,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2024-02-14,2025-02-13,16.12,Active,72d53cc6f721ff47c7369facc07ad64c
GC02298,f794693d-2fce-4b93-9462-2e86678f3a10,2023-07-27,2024-07-26,120.21,Redeemed,65c016ac3405ef90c8d74e410f7d8c62
GC02299,a0d03e66-36a9-4e3a-b061-90884a47209d,2024-05-12,2025-05-12,60.93,Active,f4cd536d8c800c8e3c0e06257c970dc1
GC02300,15da51da-ad36-4db6-958f-37f69e74b4b6,2023-06-06,2024-06-05,121.65,Expired,fd1a6b7a8406cbe72d68a2364bde1312
GC02301,788d99f0-9972-408f-858c-28268e4d1d93,2023-09-08,2024-09-07,194.3,Redeemed,dd319684bbd9827f85f72d8d42844910
GC02302,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2025-04-17,2026-04-17,144.87,Redeemed,8934bf2433886da0a622f394ddb874f2
GC02303,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2024-06-16,2025-06-16,35.13,Active,eea1f25a781d8d6d9f269eb1723d6692
GC02304,c8a37272-48fa-44ed-a432-b26ea868a892,2024-09-08,2025-09-08,12.52,Redeemed,1e0c7f09dd9caf9a0cb1fcf71cc639b0
GC02305,2e90cc5a-37c7-450a-ae09-18d7be038c34,2025-01-26,2026-01-26,135.89,Expired,58ca9ae2344d0961d886c925c51503f0
GC02306,c8a37272-48fa-44ed-a432-b26ea868a892,2023-12-20,2024-12-19,78.38,Active,85b69fe1caff74b72dbd65d2b6507fc8
GC02307,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2023-06-09,2024-06-08,90.04,Expired,528ab9308ede77f728b819345a27289a
GC02308,d00399b5-89cb-48fa-8d60-5ea1f649b655,2023-05-12,2024-05-11,91.23,Redeemed,2901b8e01c9b083da15453f2ef23f3fe
GC02309,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2024-02-28,2025-02-27,65.54,Expired,e382b38693da668acbc577c4de6fdafa
GC02310,9de85a38-608f-45f2-b25f-78aab3924fa9,2024-01-29,2025-01-28,134.78,Redeemed,ad79feec5f539cffb1942f23d4db2190
GC02311,cca906af-6247-4f65-82be-311947bfff74,2023-09-10,2024-09-09,135.6,Active,c14fee4814de49dfa6720821a779424b
GC02312,b2e5b4e2-91a8-4068-9831-4763263ae50f,2024-07-10,2025-07-10,172.79,Redeemed,d58bb4fcb6a0c86239e29256b676a773
GC02313,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2024-11-02,2025-11-02,86.49,Expired,2d70511ffc0010b1b05043ca68ec017c
GC02314,07a7c40b-1082-478f-be65-ed92db3c2b5b,2023-09-03,2024-09-02,243.18,Active,cd4625ae1ca2db135b1c7e97e90b03a1
GC02315,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2023-09-13,2024-09-12,181.73,Active,bc142a1b71a55013b085e510d9d33ed9
GC02316,788d99f0-9972-408f-858c-28268e4d1d93,2023-09-24,2024-09-23,144.74,Active,9d0901ddc729e00588af88788397130e
GC02317,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2025-01-06,2026-01-06,206.86,Expired,74b79592fa987e2e098bdb2e7b8e68fc
GC02318,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2025-04-26,2026-04-26,243.39,Active,90d7ef4e739c95631b11fb4eeacc9e14
GC02319,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2023-09-12,2024-09-11,201.59,Active,4ef3a379c803d4d00ff108a5270562f4
GC02320,1839e3f3-d986-40e7-b0da-022e91928a13,2024-09-20,2025-09-20,147.29,Expired,a348cd91d5eb72414df774b1fc4002b5
GC02321,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2024-10-21,2025-10-21,128.53,Active,59e1831498d2d8e2d9fc854b14897f2f
GC02322,84f6c6dd-37d3-4909-801e-b3d78f3e8099,2023-11-16,2024-11-15,117.21,Active,1fb1d9ad1fb6dc5628b48056eac8a24e
GC02323,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-03-24,2026-03-24,19.21,Expired,a34ff2949f5466586687b2cb8e5f81ff
GC02324,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2025-05-06,2026-05-06,80.93,Expired,0fdc557eb5a262b8dabe88353437b08d
GC02325,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-09-08,2025-09-08,91.99,Redeemed,839e38e6f6d8b0e787ce9db7c09b79ed
GC02326,67403e9f-0231-4a15-848a-d9cea4795a2a,2024-01-21,2025-01-20,64.96,Active,8b9974552de3448cbb5851275887728c
GC02327,85c32511-7f37-4de1-882f-2efa8040dea4,2023-05-30,2024-05-29,24.24,Expired,a6401a0ac448753c1b290c717b778a7f
GC02328,5e419f86-6e6b-4b45-a140-d03228124ecb,2024-05-21,2025-05-21,237.23,Active,d7a24aca69d2bc6cae278d2402c4b7a7
GC02329,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2025-03-31,2026-03-31,249.21,Expired,71fe46ac306971fbf7f25d60d39a3b66
GC02330,93a2faf7-17c8-4513-b63e-f27c8b36314e,2024-09-09,2025-09-09,89.22,Expired,989f78288292867ce0548c7a94ca7f2a
GC02331,788d99f0-9972-408f-858c-28268e4d1d93,2024-10-19,2025-10-19,49.61,Active,11b4791b21ac48e4f77a272f1f41f2e9
GC02332,66beab47-39b9-4dca-b770-73f070a08070,2024-03-16,2025-03-16,200.67,Active,2f85dbb396256d8924ed7cf311af0324
GC02333,9d69cc1c-f492-4f69-938c-91efee85a672,2023-06-15,2024-06-14,237.1,Active,c24e9137fe67c974258f6709b3e2b0f3
GC02334,85c32511-7f37-4de1-882f-2efa8040dea4,2023-11-03,2024-11-02,28.85,Active,f2459ac4df627900e0989280ccef4644
GC02335,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2023-11-14,2024-11-13,141.46,Redeemed,c22fb6e90fc72efc31c7bee9577358c8
GC02336,5dcbd063-c98d-4d66-923f-e117989bd15c,2024-09-16,2025-09-16,103.35,Redeemed,fd382d8081ba87a0d9681c5381174b68
GC02337,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2023-12-16,2024-12-15,79.17,Expired,003db6878a095f8cb69bd191c3d043ff
GC02338,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2024-01-22,2025-01-21,193.42,Active,36b0de450f8affa8ca316c2b99708873
GC02339,5e419f86-6e6b-4b45-a140-d03228124ecb,2023-09-21,2024-09-20,151.17,Active,9eba2687bb79137174aee6dd04863ac2
GC02340,d00399b5-89cb-48fa-8d60-5ea1f649b655,2023-11-13,2024-11-12,98.22,Redeemed,591f4e6894cab65f5c1d4103dc00b2da
GC02341,3bb1717d-21cd-470c-9e89-3c63077a1359,2024-02-09,2025-02-08,92.16,Expired,a00775e4733c36c980a6583a4b3610a9
GC02342,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2023-11-03,2024-11-02,172.29,Redeemed,620a490342df71fe456967ac821918f1
GC02343,035765ce-dcbc-478b-b43f-f38992c442ff,2023-09-16,2024-09-15,97.66,Redeemed,a25967a6beb02cbd3e48efe8295c0685
GC02344,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-03-24,2026-03-24,55.05,Expired,a83ff231c862249b1adb08b16aaf50d2
GC02345,c0e366b0-4820-408e-94df-b7532085e9c5,2024-04-02,2025-04-02,70.56,Active,c4ce5f7a9bcd5d716ff30ca9385c7624
GC02346,2998fa4a-22d8-4603-a0fe-09f27c36a0db,2024-05-05,2025-05-05,61.07,Expired,2ed508c073d1faaf8b0d3608ed64080d
GC02347,c8a37272-48fa-44ed-a432-b26ea868a892,2024-02-18,2025-02-17,54.52,Active,3d8c006274a5c3ed310cbc3299c7c733
GC02348,98079c5e-8c4a-4564-9ca5-658f9db89953,2025-03-22,2026-03-22,235.36,Expired,c5932d2bd08b60e3df269b6902e7b20a
GC02349,7f191b14-927f-4975-84a6-4139f6dc9dae,2024-07-24,2025-07-24,198.12,Active,45eaac5892f8f8ac332e727e2e8ea549
GC02350,93a2faf7-17c8-4513-b63e-f27c8b36314e,2023-08-27,2024-08-26,86.49,Expired,bf8e1ad7d5b750f733c8ecb093899808
GC02351,efd12b55-23e9-4f58-a207-35e1da7e7afe,2024-03-07,2025-03-07,144.3,Expired,085d54666b5ec5ef9ba7f429b4f69651
GC02352,19a564d4-ed76-41b2-bf45-d41d8500da78,2024-07-23,2025-07-23,33.06,Active,c51393ec55761da920963a024163caa6
GC02353,02cb4728-42fb-4733-962c-19a1d3c00406,2024-12-30,2025-12-30,95.84,Redeemed,78b5de2d84e04f6492bef2c5f3b6e447
GC02354,017092b9-a700-41e2-8365-eeeddf441c3d,2023-05-22,2024-05-21,72.94,Active,9c1053e3cf40e6f6f0bb938d00a5d0f1
GC02355,f34607a8-f6d3-427d-acf9-3d905082506b,2023-09-14,2024-09-13,104.79,Redeemed,0b908da59473af650b1986adaace3254
GC02356,653cd13f-483a-49af-9e45-04707ae1508e,2025-05-03,2026-05-03,33.38,Active,6b62e896b92c6848a96da5038b18bd4d
GC02357,c0e366b0-4820-408e-94df-b7532085e9c5,2024-08-07,2025-08-07,72.27,Active,13febfea0454c1f4e099b62777fb3434
GC02358,bb8f9480-8fc2-46ac-8f93-942acc115626,2023-05-16,2024-05-15,90.68,Active,eafdcb22f09059bdb15c460ff30c077c
GC02359,9a261f6c-478e-4a10-96ad-4b76e6f7f43f,2024-10-26,2025-10-26,99.8,Redeemed,f171f9cea08ca564e737ffc0988b540b
GC02360,5638cc23-cfdb-40de-9577-4997569c48f3,2024-03-09,2025-03-09,74.34,Expired,d84400497c73746a208c074d8a178df9
GC02361,653cd13f-483a-49af-9e45-04707ae1508e,2024-11-20,2025-11-20,94.44,Active,83286a85a276f3e22cc1f33a5fc908d8
GC02362,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2025-01-23,2026-01-23,109.37,Active,370204ead2c3f44736db29ffc8382f34
GC02363,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2023-09-22,2024-09-21,57.93,Expired,a4f923704b8377fd0c6b37ae6ed5d557
GC02364,d00399b5-89cb-48fa-8d60-5ea1f649b655,2023-09-04,2024-09-03,120.34,Expired,974bbc42184affa3a3aa728834179ab0
GC02365,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2023-05-27,2024-05-26,112.46,Expired,7970b5a4d0e1632ec70d5a09ded6afcf
GC02366,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2023-05-31,2024-05-30,178.78,Active,e28e67d6289a1657c742c0c48bc76eea
GC02367,ecd4feda-08f5-4652-80fd-4406a1316c5d,2025-02-10,2026-02-10,97.74,Active,d97a0a5422612edc9f35f994c1cf1c0a
GC02368,cca906af-6247-4f65-82be-311947bfff74,2024-01-18,2025-01-17,115.86,Expired,c764c888db98596dbacc0c60ec7b1701
GC02369,0094c41e-8408-4846-b185-fbf114db7a0d,2024-06-11,2025-06-11,204.08,Active,78cdac0b62ce1b077952892b8c0ea2dc
GC02370,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2023-05-14,2024-05-13,211.86,Redeemed,ea6601b838541edbc461b0bc9d3dbdaf
GC02371,788d99f0-9972-408f-858c-28268e4d1d93,2023-06-10,2024-06-09,79.46,Expired,71883f8a5723b76b7dbfb2c2b93bc8cb
GC02372,1839e3f3-d986-40e7-b0da-022e91928a13,2023-06-17,2024-06-16,57.84,Active,35f12257204374d543e08fa0a3d00c48
GC02373,9d69cc1c-f492-4f69-938c-91efee85a672,2025-01-04,2026-01-04,219.04,Expired,26a813e3b5f0c0cb365a5ed01577c0b2
GC02374,f34607a8-f6d3-427d-acf9-3d905082506b,2025-04-29,2026-04-29,65.03,Expired,a95139c9fe1f1f70757d3236a3d1da37
GC02375,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2023-08-06,2024-08-05,236.37,Redeemed,92f39f6188a6303d454d1ebcf8359faa
GC02376,33a546d5-7808-4799-bc38-8b809d0c5ed7,2024-07-30,2025-07-30,153.98,Redeemed,255d5c3da975012571fe6e0585a31dbe
GC02377,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2024-08-28,2025-08-28,233.06,Active,a77a9b703b5e6813bcefa14d21a78679
GC02378,270a78d4-d980-45c3-bf41-9c12bdda3546,2023-09-03,2024-09-02,84.39,Active,abb5c7e217b4e0ac8a009f86a91a5b82
GC02379,98079c5e-8c4a-4564-9ca5-658f9db89953,2025-01-05,2026-01-05,217.03,Redeemed,bc09602032ea085540d5b5717455b628
GC02380,01d50da8-b34d-48ef-b445-cefaaa00514b,2023-09-07,2024-09-06,39.25,Expired,5c6d5be79ccf56f5a56e453aa3497682
GC02381,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2024-10-16,2025-10-16,117.83,Expired,f533f2239de8bcced0d9bd3ee60c4de9
GC02382,85c32511-7f37-4de1-882f-2efa8040dea4,2025-01-12,2026-01-12,218.28,Active,ba1502e9dccb2e92d7fbb2430a911ea3
GC02383,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2024-03-02,2025-03-02,182.34,Redeemed,78a634433b4d448e39c8981e346f4f4e
GC02384,d86011eb-bd81-4aee-b905-18ffad895411,2025-01-12,2026-01-12,14.27,Redeemed,6787fb6caa8ac3fa9112a4fb6ed314aa
GC02385,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2023-06-01,2024-05-31,199.28,Redeemed,f57ff21a158e96ac6dfe9bb01b28c8b0
GC02386,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2024-04-01,2025-04-01,125.17,Redeemed,3f976f7acb2953d466009a2ffa84059f
GC02387,66beab47-39b9-4dca-b770-73f070a08070,2024-04-14,2025-04-14,131.93,Active,fc64facca4ad8eef0b3ebe416eb64960
GC02388,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2024-07-26,2025-07-26,84.94,Active,0d4b5030b41183d7cd580ee6547b8b21
GC02389,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-04-20,2026-04-20,127.88,Active,a0de8aa0bf42db291775befbf84991e3
GC02390,f794693d-2fce-4b93-9462-2e86678f3a10,2024-10-26,2025-10-26,75.1,Redeemed,892edcba2dde8ff9956b24e31ed8b807
GC02391,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2024-01-25,2025-01-24,13.73,Redeemed,cfa342e02825a5d66cee3c71d02c1639
GC02392,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-11-14,2025-11-14,159.61,Expired,c44c5ee636a828137df31994d0c29523
GC02393,93a2faf7-17c8-4513-b63e-f27c8b36314e,2023-11-20,2024-11-19,64.39,Active,4671af0fa4044eee2caead2e65dce6b9
GC02394,cc7e6efc-6c65-4b2c-9314-ee7b451acbdf,2025-04-27,2026-04-27,62.96,Expired,8ee1b930053504a9fae471a469677881
GC02395,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2023-08-27,2024-08-26,102.87,Redeemed,8d3911c46d90dd5a5972741d8818445f
GC02396,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2024-02-18,2025-02-17,183.4,Expired,e7894f5b116602ac9afbca0976b14090
GC02397,2421a4de-b9b6-4373-992d-f10380e8449e,2024-06-11,2025-06-11,148.54,Expired,4f9d731e9b750c8a515b57f16d28253b
GC02398,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2023-10-27,2024-10-26,57.89,Active,410289f9f5e8eb4587810a0030642e29
GC02399,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2024-06-29,2025-06-29,226.31,Redeemed,881c9f92c12fbb3b79b099fca797e25d
GC02400,788d99f0-9972-408f-858c-28268e4d1d93,2024-03-17,2025-03-17,145.5,Expired,f7e17c4392153c700f1fc7578e555e0d
GC02401,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2023-07-07,2024-07-06,218.58,Expired,95f286ace765c18e8e6e03977e5703d4
GC02402,eb0851e2-3417-47e5-b97e-36ebf487607f,2023-08-20,2024-08-19,125.3,Expired,21dbb8270f7964669b0a8947f2f3bfec
GC02403,829df66c-a6f3-474c-bc06-48d34aa71c44,2024-03-23,2025-03-23,122.71,Expired,6e5dd4d5e10973d0a8a1fd78d6b7d2d0
GC02404,33a546d5-7808-4799-bc38-8b809d0c5ed7,2024-07-24,2025-07-24,201.94,Active,b5bd11faa8aa62bfae8ae5946c087b58
GC02405,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-10-04,2025-10-04,188.67,Redeemed,ff320f96b88ae48eb7008ccbdaba259c
GC02406,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2024-02-08,2025-02-07,167.78,Redeemed,59854bd10591c4c542d2c65255ca07ae
GC02407,15da51da-ad36-4db6-958f-37f69e74b4b6,2023-07-25,2024-07-24,92.79,Active,cc412955ccbde9972a67eb87baafd890
GC02408,6b429bc0-656f-47dd-9580-28efbaf20c9b,2024-04-11,2025-04-11,79.63,Redeemed,e98b1a73fbd74a4f544370d5f6fffe65
GC02409,a0d03e66-36a9-4e3a-b061-90884a47209d,2025-04-06,2026-04-06,72.46,Expired,e31c0365c19cac72551e591b322bbc18
GC02410,15da51da-ad36-4db6-958f-37f69e74b4b6,2024-04-14,2025-04-14,249.13,Active,f91c5b6827744b3212729ad4a5a7a48e
GC02411,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2023-11-18,2024-11-17,200.79,Redeemed,976e8eed3bea14e454c9eeca0fa4f46c
GC02412,017092b9-a700-41e2-8365-eeeddf441c3d,2024-05-11,2025-05-11,203.89,Active,33b1f23adda0a279c01f4edcc76cdf26
GC02413,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2024-03-03,2025-03-03,176.26,Redeemed,73c7f2a83907897c67ec6efab9af9e49
GC02414,6b429bc0-656f-47dd-9580-28efbaf20c9b,2023-11-02,2024-11-01,192.99,Redeemed,4cb71776fe78587859622c8e99d05c93
GC02415,9d69cc1c-f492-4f69-938c-91efee85a672,2025-04-22,2026-04-22,19.06,Expired,be739c3fe0d528417375f396dd8898e6
GC02416,07a7c40b-1082-478f-be65-ed92db3c2b5b,2024-03-13,2025-03-13,108.41,Expired,532342d38dc97b961d0633040bc55c88
GC02417,7ec92f10-c40e-4160-b34b-395017c26b71,2023-11-14,2024-11-13,80.19,Redeemed,811ef1fb240be8ae916c8ceb3c069e70
GC02418,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2024-09-24,2025-09-24,34.9,Redeemed,799b0cd65f6ec62c0129ad2cfbd1c123
GC02419,bb8f9480-8fc2-46ac-8f93-942acc115626,2024-05-19,2025-05-19,49.14,Active,14bda49628969ac56ddde83a422ebc8d
GC02420,c0e366b0-4820-408e-94df-b7532085e9c5,2024-03-15,2025-03-15,83.76,Active,ba9885dc1db1a98db0632cc0f64f1f5a
GC02421,02cb4728-42fb-4733-962c-19a1d3c00406,2025-04-25,2026-04-25,93.3,Expired,9930ca47c07564a077fbf3a5d939c325
GC02422,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2024-08-05,2025-08-05,152.31,Active,ccb8c52bc2c406a29d7976a9ee6256fb
GC02423,653cd13f-483a-49af-9e45-04707ae1508e,2023-07-04,2024-07-03,24.4,Active,0804fbc60e4c4b05ba0c9745dec0a2fd
GC02424,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,2025-02-19,2026-02-19,249.52,Redeemed,6475726f30c030347bc6e06c6e5a05c4
GC02425,d86011eb-bd81-4aee-b905-18ffad895411,2023-11-24,2024-11-23,147.95,Redeemed,06d82cbd4a075394f54fd7b0e8c6f4d8
GC02426,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2023-12-12,2024-12-11,54.57,Redeemed,b2bb33e45ea770f8b219191d383729b4
GC02427,5638cc23-cfdb-40de-9577-4997569c48f3,2025-03-29,2026-03-29,147.49,Redeemed,c426904c87f1f0599683e87553f6e99d
GC02428,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-06-24,2025-06-24,35.88,Redeemed,b1cbb950559d4b84fb02691b7415a4a5
GC02429,3046e874-7757-4321-a055-3edea53305ef,2024-02-24,2025-02-23,90.24,Expired,a33a9c3b42d2eaa6be0d21725bec3ccf
GC02430,653cd13f-483a-49af-9e45-04707ae1508e,2024-07-06,2025-07-06,144.66,Expired,38c322bfc684d7cccb866cbb1c627b34
GC02431,5e419f86-6e6b-4b45-a140-d03228124ecb,2023-05-28,2024-05-27,72.56,Active,0b21b29300be1fd9217c5ec4b1519977
GC02432,67403e9f-0231-4a15-848a-d9cea4795a2a,2024-08-23,2025-08-23,240.6,Expired,3402381d2da31fe9dfc7a695a5fba84c
GC02433,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2024-08-29,2025-08-29,204.17,Active,299c87caa72197f93803d5cdf4698ba1
GC02434,653cd13f-483a-49af-9e45-04707ae1508e,2025-01-06,2026-01-06,91.96,Redeemed,1e148ecc6ee886cb034c24c6503f0a3b
GC02435,d00399b5-89cb-48fa-8d60-5ea1f649b655,2024-05-14,2025-05-14,155.78,Redeemed,814b0ebc40d8dfc0defdb3c9727c2fd4
