InventoryID,ProductID,StoreID,QuantityAvailable,LastRestockDate,ReorderLevel,RowHash
2743,1860,4136,436,2025-05-11,17,19f511c68ac1467183bff744ec61a556d60c9e25ea20ede0825ce4f4006906e7
2744,496,1890,17,2025-05-11,10,b341aab08e9c98db277994707af0457aca1862bf7c0e70d42583d9ddbcfbd024
2745,4645,1230,268,2025-05-11,37,a33c3d0e7ff4d660ce7198f4cb33d444fd7d365fa5cbf4ba3b0d63bb99602f71
2746,609,3040,161,2025-05-11,8,5a84c324e87edb3f403555c46b7aa57c60c34e6402ba8788635cb2eed2f8e64b
2747,3711,1716,200,2025-05-11,5,b4414fd60eaf5fffeb64757b62f15c4a977611117bb69474bfc4311f48e79aaa
2748,2491,522,176,2025-05-11,29,f908722009de3541bdc20d5fca8c07011d6433793cdfe9a4808fbcdbd5ecb834
2749,2840,3564,173,2025-05-11,15,e971daa947ce383605f4fa1ac7374b6179ced0c9788b462dd9df76852e594a7a
2750,1009,1352,93,2025-05-11,10,5eeaba62483594f5ef17ce44ef20c1f0fd929248499af34413d1ca9e402defb8
2751,2387,259,47,2025-05-11,7,798e963fd1ceca9b7856c53057b56a859f3bf8a9633724e21d8c60cb01167731
2752,4283,1612,336,2025-05-11,35,da8f134b431c437e798378fade6c4f0771715f268185376b3d0a631f5e495dd0
2753,1156,751,313,2025-05-11,8,f4e922db5159aa8e235cc361851a244acd04a2cbbea83587610aa1d3cbd7d9a8
2754,4427,2540,41,2025-05-11,29,90bc913a9ba0193768602ace06845cc7014f366c3da52e43f0f8e3ea41beb54a
2755,2036,489,65,2025-05-11,27,2cdf55a1bc7102158269e3db1f800e7fad90d221dbcdc29ab9522a9b5d248e48
2756,4997,1839,309,2025-05-11,29,231a1bb35fc9bdd67e4781b5dfc518859c2b85bf2c9a8d8cce28fe3adec13648
2757,2409,2931,199,2025-05-11,7,0491bd387cd85707926bcedb178a8bec8a72e89cabe89ee200d7e8fa96acb93d
2758,4242,4261,153,2025-05-11,17,fd8b1a3e7bbc0c9dccf5e0a1bddc3c262672ee0c377465e69e71c5d4084c1e3c
2759,2083,1752,389,2025-05-11,8,75141763272b083838e1f934178d03be5c123d14ebb3fd50c028ec238205e71f
2760,1659,2988,205,2025-05-11,33,c99138ab95272fd215aa12a66fc06d5f77ac41b3557dfbe29a70b633536a93a1
2761,1850,2788,192,2025-05-11,46,e15a5e088ee02a4fea47618acbf5db7e9c78c1e2cfa18b79debbcabfe09af867
2762,1621,395,374,2025-05-11,41,1c652092a0d057c096cec19b553c5ffed9db6eb04c926eaf1646c99fdf0eaaf5
2763,4660,986,183,2025-05-11,7,fe4b28d83a17e831e7e1348431aa8efecbb70ca6ecf7e7bc57f8315848f1d7cf
2764,2205,2287,286,2025-05-11,32,ba1ca671c21b5d755097564238261050f43c6be977342c8300a73dadaa6a0389
2765,2209,2673,213,2025-05-11,35,4b952be1c9ea55710a43ff068d711876a75242fc3849220745c2c36e0ce6b695
2766,2669,3615,434,2025-05-11,13,1adcca5e8b6bd6fae7d1fc2e8903a699e0c6ba012f19c856bfeea52610753a51
2767,3785,4724,46,2025-05-11,10,6fa339c962a8119d7c0c1556a85e8056ad518c8500a8029d67ba874535a5165c
2768,4423,4858,481,2025-05-11,14,666f2a37939f74bc1f365817b7de61fc66edac6290354aea17e69ac72e0cb31b
2769,3259,3076,126,2025-05-11,14,eac89b9a300b8e7b882e20100b9a262c3d6136e908bd4346eb12a5006f811130
2770,3302,2170,315,2025-05-11,48,13f6bc6f4da05615f0056b7d91cf381e0428ee38d9cdc954bc2ade3925b5678b
2771,4757,3673,266,2025-05-11,6,20ffd971fcee288a3360c6a760ef7b8988cebf4783c8598becd204ec62327bbc
2772,555,297,140,2025-05-11,10,651d33c2ab2b249eda2f18295629c5ba940a8f1a012e799b94c2de59d4e55c1e
2773,1087,4073,376,2025-05-11,6,6c459620e522b5e3adfb7268bc14b3cda70573f7feb5006b1b2c4349848f10f8
2774,3423,3500,255,2025-05-11,6,ddcbb5e9a61dc54abedd71f334945078f49181e2bf2938987f8a49dfa4e9928c
2775,1085,4294,13,2025-05-11,46,5bd058245defef0cd775ab0a56ca96edc9d2edc8936557a7ef33f44ef4c265c4
2776,1656,1410,240,2025-05-11,28,35a1d017254d21580f1bbd755c37c564685cfd6b2964a3c75dfe0fc6d1ebfe14
2777,2159,1189,207,2025-05-11,20,c493bd44571f7d4e4af16975c162b6216a407766683776b8a13198630778ffe7
2778,1668,1511,356,2025-05-11,24,0627cdaa74a51f48191eda1c55fcb45ae8a8b7deb014c240902bca47e6c4874a
2779,433,109,317,2025-05-11,32,6b1c77b77960407d125e6499b32666948994813a1c995b73a3f04c30af44df46
2780,1147,4528,292,2025-05-11,10,2975678903e739c9a97145503d843ab5d0697d01b23d9cce17b2f19aedaf81a7
2781,244,87,253,2025-05-11,26,19ca84b6e3d5b137b0298c18495bac83238380e7fce0c6ff4f6d54aa90b56864
2782,1970,2983,3,2025-05-11,23,057d5a511077c29b25022c9839569b4aa4fb5ff426b08b78ac3aff311a685305
2783,2132,432,117,2025-05-11,38,ab9ce51529591fe146f7ae7eab431739815a15f43057e0aeb2423a08895417ab
2784,2732,3077,43,2025-05-11,38,f60d58ccae14c58384ad752a69c8ab6b240da3792f60f97059188529534457ed
2785,1127,1744,432,2025-05-11,29,e6437e26370875b9ebb4078c59dc35571e086f521485533673fd38595dec4ccd
2786,4666,3470,495,2025-05-11,20,81a765659c0aca2cc3a84dc814372f972e0c18a55bcde0abdf8a6c08961df860
2787,1840,2630,125,2025-05-11,13,0e787257bb560fb97720abbfedc5c2d3cbdcf90492f2a1536ca97535e9fbb419
2788,3581,699,488,2025-05-11,29,25af5ae07ee92a7334896df2fb16b8414148b0e131e8a9f90ab53d08cf1291f6
2789,2561,2948,131,2025-05-11,8,1693cf25f929b00c14626c6f24378b7e177fff51c8d21ce9846c2dab9bcd1762
2790,4764,2352,286,2025-05-11,38,65ac0135c4bd7f92d561599759b8e213ecc8b5c00d95a3a39943bb858b0eb392
2791,4311,894,424,2025-05-11,26,1e667122d431d92bd4ba7abf6fa6446ebb37f40d97d8ff0db1759d98202a6823
2792,3124,1275,418,2025-05-11,25,28536980552958d5b72f62bc1aa48627b56931400e1106b52ff59513495146c6
2793,3727,1206,330,2025-05-11,12,580a6e6a891c0bbef0697a7d2a5c863595c4b65ded7a706dd709758650949cb4
2794,311,2495,439,2025-05-11,24,fb2b4381ef144a7b42b41719069effb5a989236a42cec2bdb494adad4243b554
2795,3484,3609,57,2025-05-11,18,5d1c76d1890cd6e459c54b2a6cfda65b8f568d635b363a17ca7f6e486feb8967
2796,1692,1670,23,2025-05-11,8,fd7e3cbbbe6c2f8b1c59aa01d3623638f1e54001e915c6f08d8bf966846c15ae
2797,3364,2572,61,2025-05-11,23,c7756dc5589ed84acb770cfadc74e8530b1892bde5bbe0c32702a727ef0e200f
2798,3997,4763,184,2025-05-11,42,ae276ebda4e020d7e1c2e5db58346cdc09c605da5abe4ba7596cc63615434baa
2799,4528,2861,231,2025-05-11,31,7a03eaa4f8f43999892de2b0026b84f0c3bee24eff9f27116561e07fc54e12f4
2800,29,4136,95,2025-05-11,10,f7359b39a187aba8934ff8d825daaa83d159c3d43b50125d0043cebf000d0d3e
2801,3999,4903,422,2025-05-11,35,c511db0434a19ab0093994fcd777bd280e31b98790b6d1b5de3726c31f2e0b6d
2802,2138,4840,332,2025-05-11,33,7277a54ef6eefd6cfda466dd7b02aa38c3ccb0b8ca37ac5ebb8086c715bd0e7c
2803,941,3021,89,2025-05-11,46,4474a100c3b2e6e7200067b62e8e5322d0cd2b3b9c075e1fc508d6efb67921b7
2804,1600,475,438,2025-05-11,13,74dd73a38561a9e80ecaf5efd4ee2bd161ababcd3f93f6040f3040049450ea6b
2805,2089,2045,144,2025-05-11,22,db8dafd02a6233268e442ddbb32be39c9251c946bec1310dcb7aa20726325a21
2806,4396,149,421,2025-05-11,22,02672d870ddcec250708be3d40594a79246c715e2e3b08b2a132c5500d3baa3d
2807,977,2937,368,2025-05-11,46,3caa440075858ed74aa1cf6b8c0ad309ec4ec6e6d625a2f742bac2b181947ea9
2808,1201,2120,349,2025-05-11,49,f81659eff492d860edf7f2c155c0819f9a325871a5982b609b6d7aa44257a7dd
2809,2308,1570,157,2025-05-11,38,b10c76a02cdea8cb0181bb57fc0be9218db74be1b02ab0440ad21b8a46bdd9b0
2810,3215,2216,316,2025-05-11,6,7c1043e38d99893812e1cd4bd9b60f5bcc4393aaaf9eaba9055340a8269e857a
2811,383,1041,303,2025-05-11,15,2a2a00f20d3626029c32149c983d06ac2514f12f874fd97e10d1eb71e340b0fc
2812,4563,3573,165,2025-05-11,48,896d672b242580ec525c10ecf58e33fbf1cb66af35453eaf142e1ef1711248cf
2813,253,1914,47,2025-05-11,43,4ce09ee7e4e4c22d8ae7375cd3bdbe2a95ed392cb8bf547e5764580cd564e314
2814,2445,2052,350,2025-05-11,47,2d222b57070b5dd71e39584614fa3f95220c8e0cfc6ba0d71400d641c8bfc2fe
2815,3806,577,474,2025-05-11,15,df318807e3d6681cd8893bc592058fc13fc58995ca7fbc3a35d069271923c63f
2816,4963,1056,134,2025-05-11,15,85e52d8a02c4761b24e602800c884957d61e4ef70b3fba42202917f7914f85d0
2817,4165,541,461,2025-05-11,16,47973f3ab3b636e640ef1bccb5abf195400709b46347a622c4d43f3d69cd760c
2818,3716,560,256,2025-05-11,39,19d04c48635727061d968b88ee7cb51f42a0c06e9cd71ceb0b632f75c3e96b6c
2819,282,3869,479,2025-05-11,11,f0912e896cf808b43dfa0a4a687e72d647e000d4c5c41372261a3fe6b4bbbed0
2820,249,3071,203,2025-05-11,47,7fefabd88ed4e18281baf034429c33037440730c02a02ba977fed418b72c821a
2821,2004,2271,419,2025-05-11,8,bcea75181fae328b6f859cb71893100c612d492ed2b33766bd848c18bfaea105
2822,2909,4283,205,2025-05-11,32,684364df9892bd0dea92c8328f050be790b3e28db0cc8846a18eda51d023528b
2823,553,2983,443,2025-05-11,15,ee43eae7dbc07c864acca57fc62353cc7b86486a77edde480937e778b6c59b43
2824,2279,4791,149,2025-05-11,42,9e4e54948a1cc7773f831557217f3c3564b35d6ee1905cfd07af796546d8ac0e
2825,4372,3912,287,2025-05-11,6,b9c00975d8887518852737492c88734746b280a63d5cbdcc4dbaa4bcaa40b293
2826,4581,1542,367,2025-05-11,48,5cf6506284c3d7a04edf8aadfe67b44bbdf6b4e0682fbc77fbcf62ffdfc8700d
2827,2592,1351,284,2025-05-11,15,c91ba613f78ba554ed5e929bb0a0f7612b229fbbe1bf7353c9f70d497ecb265d
2828,3009,2263,471,2025-05-11,46,87ae6106112920f2cad8c646f05f651d51d12899dd6b6d91173d21bbbb6f40e1
2829,797,1230,275,2025-05-11,5,520c4e499ee569462d50fed1e737e3b520a6a5c4fefc23b3c1de6fac32342383
2830,2436,405,237,2025-05-11,30,8f5e0cb348beffd2ad7480ae58a4507af78e2593c4bfb3e6ca3542a7c1f13dd6
2831,4805,769,256,2025-05-11,27,9134c10143ff143b2ecf0faab2efd1cbf9987d37fa99d694c7860fbf2d3f5556
2832,1589,2778,437,2025-05-11,42,06182abb7bbbfd3e3546c17cd4c9562031498aa137be801a81701f6a82e1e461
2833,378,807,399,2025-05-11,27,46d99c8856a892e2a135d4b08cc4f0a57d1c1e19758e9e3ca89927388e5597f2
2834,4471,4567,186,2025-05-11,47,a8a56d6e56ccc72cad9aaa7b278b24106c54c137750025fb7d954590664aca8b
2835,1295,1615,408,2025-05-11,20,69e2b2eb3ec48a8752ee04d887162da130eeca8da2177fdbe1cd627324433933
2836,3802,2476,107,2025-05-11,13,e7e9f351fafb051cdab71bfe871affadd2237f884155875953d2a872637ee0af
2837,4975,2929,98,2025-05-11,32,26b32758ba252cc549250a59709fcaaa9fababe5abc2ad26164b06c997275c20
2838,1610,3149,319,2025-05-11,36,18ec92970bf00b03e7a897adcc2a77c78c407f3c98d9a9370c75d3234c50123f
2839,4581,1564,86,2025-05-11,24,664a247f1cfc8ac9d92a4f903c808a19733872705d5442dfd49e0f5e63767dbc
2840,4954,366,293,2025-05-11,39,b20f2df76ac7c722751cebcad5b11fbf73fd9485cefa6e8004c294485475c48f
2841,1056,2883,166,2025-05-11,27,12a334d02c12e8310c2754d74d454b8cdb365c6f84092a8ea134911e7e62f816
2842,2070,4664,250,2025-05-11,44,1a3cbbb23e79546161d3ee2c922d2d3694199dbceefea2931e4038180182c3a1
2843,269,328,487,2025-05-11,23,f8181cb6155a3a0be39c28bb05c345359c1ee8327335a9a727e32bf9a99c5241
2844,368,4443,306,2025-05-11,38,624c8eab94f55151a64a5b4a0f3c89b092d817d6734f1525da7cd7fe63993f72
2845,4283,224,107,2025-05-11,5,7f3d69f49489c5bce80bdfca33e93f7e0857e93436b40e60177d63002aa2f20c
2846,3034,681,326,2025-05-11,41,c173ede78b03e0fbd8343c5e8b1a46dbdb7c6840516997b6abc9cd2439501430
2847,1320,1843,299,2025-05-11,8,844e359d18a952aaaf24078d2bf1a7aabe48c7de6f99e309425f3db51cffa153
2848,3442,313,401,2025-05-11,48,583ededfe2d0444cf8fa2523070a0930c0e54965b74be0221186821ff74e8d8e
2849,4726,4218,160,2025-05-11,35,d4269a199b59af603f08d75cb04f755d8c2603e9d3ca71a2b99a13d7d8e04716
2850,1849,6,200,2025-05-11,12,fa0973ba38de6e4de02461c2bf051d57921ff4b63cb8217bf505c831896c3fc0
2851,3913,1734,204,2025-05-11,15,f269f6655ab7b40b2e89a52cd5fd04389cbc1c3e22397563acd18a670f08423f
2852,3682,734,58,2025-05-11,12,a77f1b768b2ba205ce64c73ec4105097b553d7f8693a4dc1c023138ce71a83f9
2853,3787,4157,435,2025-05-11,23,cc4523d60ddc510ade3ee236a7bbb33a3fd10751a9122cb04abd1b77311bb3df
2854,4749,3355,77,2025-05-11,31,7703955b594de5b15f27ff0ced1ce2dbd3ef5accd284f504921354560220b449
2855,4201,4750,139,2025-05-11,42,ea3e096ed9e587d9860c74abba03270ba65fc0197cd4bebfa2d452fff6eac2af
2856,2633,3822,351,2025-05-11,36,d7452de1b5cbb7743b4b9983d580bc181839e7592d413707064fe05068c77482
2857,3468,2496,40,2025-05-11,24,f6c7240931d3085bb6f19c487ceb5f1ff497b2d4f979e767aa749565f8417d77
2858,3114,562,177,2025-05-11,28,5232563a0c4b2dfd238d83ab29b073a63d08489d0e44912a3c4bfb685d57d58f
2859,4582,3549,402,2025-05-11,17,48f628b4a203f1335bc4cc61b9aa0d86420883b0ebc10bf70b028b60bd371ba7
2860,4032,4270,483,2025-05-11,13,b31417a68335fb649da29522e6ae3f28b3bee9d77892cdafb06131f5788fe004
2861,2569,2209,360,2025-05-11,22,80b0bf8f0fa830ea270eb7a42c656b97d1223e6d676c39fa36835fdf7559f237
2862,4510,4073,438,2025-05-11,31,7737a3ff7efc4e4981ae3d361e65f8e19bc56cb24182349da0f2ec89c082d259
2863,2398,2163,418,2025-05-11,42,b7c31d3a51f0b5736a1a8a327526fb626df749d0ae73fac7bc4bf8f881d8f103
2864,922,762,200,2025-05-11,23,33aa435cc14f95652774558eca3dcced690be0ae896dffe9c24f23e40d81437f
2865,4443,2844,366,2025-05-11,34,7539b488db5112c780e2c8d3c9306a2108ccb81a943a52a39f3767a07d4bf511
2866,1240,4827,64,2025-05-11,47,9901445bc6a0312d30b1eabe1cfe5fc4f3668992a7fd6ed34a846784ce6d6d3d
2867,3323,750,52,2025-05-11,41,7c821cd183ebcc66b3b0cff71ecf9b83330daf2d49e2120c94126c5c00a40753
2868,2734,3535,285,2025-05-11,17,0e006e6f4a8433813bee46f4b81a4354a568987db3774efdffd1e4ef2a6a7b60
2869,824,1014,336,2025-05-11,11,76d2c7a73797960ad797b74ffe791567aa3da7630f21b14197abb3cf9732d1d2
2870,500,3793,13,2025-05-11,27,83637df7021f9da802c22b68bc68fe0a7a77a7e10bea4b83a3bb63682bb405f3
2871,4472,688,99,2025-05-11,46,a56d244f39df432d4d3f9cf7ed94c10898893727e9c2d2f698924924e1406950
2872,1406,544,211,2025-05-11,17,adf3ed466e7839f9094c3a0c6484404d734d5bee75a91a914911537abaa25f86
2873,3546,344,352,2025-05-11,39,498bfabe3aee64dc8d760311d804edca86a60319bca65ef0ebe818274fd0a703
2874,4515,2630,64,2025-05-11,16,ea51688b955d8036b9b293c0200b98413ceaa4a748a1a056a765308c54273a00
2875,1102,2677,401,2025-05-11,48,901e83add10cb1b3fa60a050d4b247284fe6e1abc7ce1b902a714f054c9c24b3
2876,2215,3878,143,2025-05-11,40,270f24f5b19b735b5aee3cf57a2c780a6e2a9bac85837cf60c71767f8a30e393
2877,3163,2919,60,2025-05-11,30,31d5375db214c6c421193f02c3a0ebaffe01c009135705d14bc4342830f9d9e6
2878,2613,2498,186,2025-05-11,46,c2c6b3abbd9ca375f4ee05e0f518ec31ec93e855f43dd1f1fe48deac32413ab2
2879,2042,944,82,2025-05-11,5,d305824da4fa4058ff076f00570e68b095ddc93714fdab3e121612651f33a816
2880,2378,4951,35,2025-05-11,16,1c069667646a5e50b3686c6a33b87acea0a8ea2bd08bf04fa8335491c2e27613
2881,98,1529,192,2025-05-11,15,9dede635f38c1c73f88cde0d67d2b69f03eccbe498ad8e96a13734863f34250a
2882,989,516,436,2025-05-11,28,c012df348012b2dcf745f2e33f19e983dbe30db355b98d65514d2e45722948a4
2883,2223,2152,147,2025-05-11,6,13c310d75132473bc36637f089a61b8a38c5484374173568c4981cb7cc9575a2
2884,196,4240,270,2025-05-11,44,9d3998366d705a2999f6ffdbe229afd7c27f9100093ed0b69753b5a9ef607247
2885,2152,1979,125,2025-05-11,10,1aa9eb62db5528cd7979bcc83a380a4988807dfa091586e18bb6784183d1698a
2886,1031,377,291,2025-05-11,13,3899201bfa3c40f59788dd4eabe7fbae01d3d92d453f0e437ddd57a12ed5e7bd
2887,4368,1954,244,2025-05-11,24,06e5533e3a5d3a08c94fe644070d704bed58f28d440dabea71fc578735034b65
2888,3189,159,60,2025-05-11,44,1b5d1f52cfc5079f65dc629615b3c00f157f09d72c7d0acf0bc1901c65112447
2889,1109,1494,298,2025-05-11,21,009237f4eb5c6653344fb30c63e276b7fefa85395f4e2e654a62c5e20b9c9291
2890,4683,1305,427,2025-05-11,23,0b877329e413110cfe3abced34b96715bf14ed81d3e13cea93237706bd5d4742
2891,1298,415,275,2025-05-11,29,cbc76cfcfe2c7dce4b122116020eb039890e7de87a2924125927600664a79591
2892,3067,3162,275,2025-05-11,40,5125a2e397849c053400dffb5df866b04d588f2617696773a3bb068363673197
2893,2736,1713,49,2025-05-11,46,8152334aeb6a4a0772ee2133e1a3df7dab128c643ad3dddbce43f13ffaa2d7ea
2894,2805,2331,289,2025-05-11,5,03a9b3688e6c3f65048b6dbc92dad5765c723970521693ba4f60bfddf2595c65
2895,2958,3652,401,2025-05-11,8,6bdbf59137daa6988ef425d8ecb815e5666b3682e5f910e83cb84b250c36968f
2896,688,1095,168,2025-05-11,42,fd11b74bff655fe85304083c8da37b907cd695a899a151243849f13e21384abe
2897,4627,823,325,2025-05-11,39,c1c4e26b33663087c86dcbc2b13b1653c2d9600b03e1e0e836326f3f8bc01c3d
2898,3724,3514,84,2025-05-11,38,74f10283d324d20c14018f000b9ff6ca2a27cbed5264a0e38104b59aa162c552
2899,3392,2135,9,2025-05-11,35,04df50b42c392a10a18c91df7685ed4f6ebce5402eff13437ed64f82d31e5869
2900,4092,4631,302,2025-05-11,50,1f876e534b0408161d6cb9a21010f4bbf3d1c3436e1ae2feef6fb5bd088b45fe
2901,3778,4786,28,2025-05-11,13,39d37871ab731ed884045f4c704170435f24f8a0f18d045c36dfd6d7b5a0fd43
2902,4449,3576,96,2025-05-11,6,cf6188770cb1d18dfb9423e34165a4601df900bf599c5d1d17dcc81bbe57919e
2903,2046,1144,307,2025-05-11,29,13504c4cc4e7284543aab609240096aa755314747a588d9b76522bcb8cbc2019
2904,3736,695,170,2025-05-11,17,c5a88522f82868b68d05db37896ef1c42aab7be5bf0b3b1edece0cf9c4709336
2905,4036,2968,59,2025-05-11,40,1fb9685a7afc98a6441966890ec44c54ee8fbc38b7f44055e2d9c395393bf7b1
2906,687,4789,264,2025-05-11,5,abbf9a655a273832919d5a5c53bb90c0ce2b0596544324603fdca5012534c128
2907,415,1980,100,2025-05-11,43,988e30f5994ed83367d2bcaf95964f585c64d238c4312dcf64f4f2e0b9bd7f17
2908,3207,2645,451,2025-05-11,47,cb740cd3189cc9ddbe3be1c3deb928ca2c073169ccf5da11c40243afbcca4ef9
2909,1711,4734,390,2025-05-11,24,41658269bda95cf2f18cec748be1c8e705d84a46452d5ea91b0566f3e04d2b1f
2910,4500,1146,18,2025-05-11,50,313725a79eb7b27139dd97055d8e4bf8fca455dea6437cf1130615ca781ba62b
2911,69,61,86,2025-05-11,35,07585661ae5c7554bef56c9a82bb3cc076882a0d8f21a75e0a7e810b4c89e737
2912,3198,4058,119,2025-05-11,34,2a48dd0941c7f2f87fbc2113f50ecca517c438c0a14492e782ae5626fba38172
2913,879,1902,441,2025-05-11,16,f69f362555968dce4ca396b74e4b57b0e577b55eda20db30ccecb29c3c69d97f
2914,3620,429,183,2025-05-11,13,e2ea69b7fb8dbc9fdaac3522dc721bc4a61ce745b79d1b3b34aac353fb49bb00
2915,4327,4162,456,2025-05-11,17,10fe0d816c11e676e90e093d970a397634ee35656496a5e2e0dbb63bf72f40fb
2916,3804,1398,204,2025-05-11,26,1ac0183bd66d516c975a634f2a3718f2a1f53f986602ec25242d97144ec79c57
2917,272,392,47,2025-05-11,37,1d5c0617400d3b3fe58ed3cd6986ccca8632303962028330b56265ae147ea138
2918,3867,1391,464,2025-05-11,30,e3bb16baa9a398675fa11fc810e6b168f17685bd4cf56825dd78f61ec5e1342a
2919,1574,1722,260,2025-05-11,46,c83fa42052efe2aed29298bc74000c03241bde68edf547a3782b500e6bfca215
2920,1722,4150,490,2025-05-11,36,29c463e8ca499597d601338a23ed00181e2fc9fe9b273224db5db09ae6ff3f5e
2921,1394,1577,323,2025-05-11,23,662219cb9084c803808547f40c8e601f31653bc67c0756b5e30cc0aa47fba084
2922,75,2147,432,2025-05-11,48,1792dde3ad405b96a15af3092be1822e05101dfa57a61770c926b5e74f27988a
2923,4647,1671,26,2025-05-11,41,d0746fbe45a176200c4282c472e57883d11047e2af35703811ce6a2e3ac84b52
2924,4011,369,38,2025-05-11,22,a5d06680c9a7e3df5bb6b884ac1c1eab3f7cbe4f3a84c22affbaa45e44f72f31
2925,3358,1236,239,2025-05-11,10,f24a38d4752b3b1353ab0e5a19a2306098d269f96ec8bcf59bae46a52b968ea5
2926,531,3460,158,2025-05-11,11,5e05fb8e58ff771e731f3d9ce11f6bee08f5f477caab3fb686f55fa5d0729fc6
2927,4769,2532,160,2025-05-11,9,eae08d3bd5569a61cace34b095d9acd70c191b87426183bf08c5a4fd65b6a9c8
2928,3682,3325,220,2025-05-11,36,d7d23abde6a66f98bc5fc901c5dd44282622d3d1d5c1ceb26757884531b4b63b
2929,1908,3149,385,2025-05-11,19,8a0929fdbc978f19490d2c6d06a52309358305c08a2ff445f89dc11814a672a9
2930,1528,2400,463,2025-05-11,5,018b732ed76c59ef3953c68ab5b2198549938c50e691cc063fed136ff53c24dc
2931,2594,4126,171,2025-05-11,12,cdfd5ec9cb28b140f8b0d95e6c28149813744e8ebd476639357e43deca2f531e
2932,1598,1393,27,2025-05-11,23,ee9aed9868fd0303c7d9186dccbda6a83dbe36b15416ad9eb9d37564c187a517
2933,941,2732,235,2025-05-11,44,0327a6935e58f1680a0eeb076da695af83f1eecfe751ccf48298acc50dd1cf10
2934,4320,2112,261,2025-05-11,9,094972b9e525a1bef468ab24922e4f58aecc36544d2bd0bab3a39565f955e043
2935,1120,1573,138,2025-05-11,21,d9b3ee42f02c569123302e0bac49453165e029c761ba1b2b91407b2143d37b40
2936,560,1720,339,2025-05-11,26,c8c53397f647c27413ba0a7b503ced6e38e22b5b67ee2e0078647d9388592497
2937,505,187,221,2025-05-11,36,668c14abe69b4d6a0299a1d85806a4d0016a49fb4d6834352704277b1a0b6423
2938,2143,3616,230,2025-05-11,45,fa0c33a99cfa86d27a18710645a59c36f912b244cb574dbdabebc6afb10d7a6a
2939,766,4704,59,2025-05-11,47,a64c54cc65c110613f979a202cf17e8fcd1b134f3040b350d888f4ca834a971d
2940,861,1124,228,2025-05-11,23,999e8f705be032c2ce97e446bcd450a99aa8d5791e607d38b5b66ff113181df3
2941,2206,2248,180,2025-05-11,43,2df9ef6583adab0546ffef85f906fb6683a30dec4a51b402c29bb1fdf3f24ed1
2942,3640,2195,446,2025-05-11,44,c4742fa97f74ddce7ee41e96562454871204b29d04507aea896dc2c203f31ff6
2943,2388,2089,254,2025-05-11,32,6b75bd03eefbf45872a09b25cd309058403d067573f9332fe7b6280f168c47ca
2944,1192,4643,462,2025-05-11,36,fa3cec236e54d4647b5e1dc9405652b95989c923f7019f72f28ce15a11173361
2945,4035,148,427,2025-05-11,25,c208a42a7e6e0a374eb26ded94a806929dd5eebf892cee25fbd36a2d40a1d07f
2946,996,4933,43,2025-05-11,32,b58fca369a58c0d00aff1f4dca33e1c4eac753b0ea915a373463abe636e55e4f
2947,46,791,120,2025-05-11,30,f06940f69feb32f64570c0b40f77574e0f41f9bb224d37e6f15b4ef532e9c455
2948,319,1900,431,2025-05-11,24,bce53cf3c97096a8430a46deb4b1d23beab6b4e3fc22842a45f9691f3274adb4
2949,2380,3763,202,2025-05-11,6,a1b0c91ab532b684352bf1900845ce72ea9fe85e85f7dc82cc5c9fcb905f1dbd
2950,996,3493,361,2025-05-11,12,f0fcfd2f8ad2e0fe21d2f94f793a95df8b47c5e5cb075b632a4d319eb3107b62
2951,4913,497,291,2025-05-11,28,67ad70642a64b62e23420fdab8859b1c1099712cd27226eb57a56a5fad001594
2952,832,4103,479,2025-05-11,17,7410b7524315c6bcd4ed5a499d000086015cfb3f4e0028c8fbc890dc6dae7e4a
2953,4625,1540,300,2025-05-11,26,129bb14b443b77b8af856c384f413a7f3ff1ee639a8520310f795a915ee3e417
2954,722,458,106,2025-05-11,10,507bd763e11bada143cdb6f7c9f7a06c0f9256eaed47aaa572a2abf5701084c8
2955,1604,3173,274,2025-05-11,35,b85d093fb95a0c8b0e777acc15cea356ea25f6363d6e9b42a3be314570e43e3e
2956,1408,3714,313,2025-05-11,9,1bc000d22fc29018684b3f20c11ded9ac7b9813d979898256b5f7cd7a1fcb6f9
2957,295,1848,116,2025-05-11,48,9cf944bb2e652427a179c1b82a4289bdd4a2021386fc2a93feafc0f3747243d1
2958,4179,4651,93,2025-05-11,30,58315149a7d8e017ac37a74ee198c99bf40e58e1e27bafc193fd6612c364fddf
2959,1229,2535,212,2025-05-11,40,f645a19d7d13838dd3a1b7035abcccba2878897cded9f726abd1260c7c435df0
2960,4454,4809,24,2025-05-11,44,542ef66037df143781704422c08e03b9ef18e600182bd0fc1ee61c8b0fc04d05
2961,4437,3926,84,2025-05-11,49,66cae0b60daa0f2a9f7ece2e42cbd612e0837eb08dddcdf1108ebec17ff474cf
2962,4193,3511,101,2025-05-11,35,91f9f7f8822c7a8308ff5bb248d4b975177e17a34362c8c7707c9158911d2633
2963,1504,2256,235,2025-05-11,25,5c5b5a549b3f5acf75a0ce191909127c677884d61a903e3569ec7e27509d4006
2964,2081,470,52,2025-05-11,41,27bc6d25c828cf818073f1feca37a5cfd0c41536fc4a390377d7d1b03ad8e8cf
2965,944,616,387,2025-05-11,50,e8f9b13780516cf625d572f24926d9713fa0207af2defe01ecfa9ac1a20ec619
2966,2941,4870,201,2025-05-11,47,c94834659a99927a07d2a3d646fc09cbcad29fd2a17b23b55aa8e7066c31dfa0
